source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,model_name,model_score,rf_positive_proba,rf_predicted_is_host
1030442849940011904,M,False,3823.9348,4.7732,0.4709,baseline_random_forest,0.007942037638094947,0.007942037638094947,False
103496307968276736,M,False,3718.937,4.6253,0.5658,baseline_random_forest,0.38410512631541566,0.38410512631541566,False
1043216460635569280,M,False,3610.1968,4.8383,0.4115,baseline_random_forest,0.09954445977878534,0.09954445977878534,False
1044235849649909504,M,False,3596.3994,4.8314,0.4236,baseline_random_forest,0.2514490441922167,0.2514490441922167,False
1064679683523723392,M,False,3556.117,4.4335,0.5139,baseline_random_forest,0.010330213186179039,0.010330213186179039,False
1065132751033955712,M,False,3971.3245,4.4379,0.8397,baseline_random_forest,0.35782935234272256,0.35782935234272256,False
1089683402573221248,M,False,3321.3206,4.9617,0.2974,baseline_random_forest,0.25857746059381886,0.25857746059381886,False
1092124730703552896,M,False,3340.7979,4.9435,0.3193,baseline_random_forest,0.0190997869234342,0.0190997869234342,False
1100007030780228864,M,False,3487.8418,4.7721,0.4758,baseline_random_forest,0.7202993897265647,0.7202993897265647,True
1125633039051464448,M,False,3856.9805,4.4263,0.8556,baseline_random_forest,0.09971268548607343,0.09971268548607343,False
1128675727026441856,M,False,3675.03,4.7302,0.3207,baseline_random_forest,0.009733991654849243,0.009733991654849243,False
1129350174330658176,M,False,3553.894,4.822,0.3635,baseline_random_forest,0.07271068791007668,0.07271068791007668,False
1154705977619805312,M,False,3552.6611,4.4765,0.4939,baseline_random_forest,0.026277810112204834,0.026277810112204834,False
1155516936164348544,M,False,3512.1206,4.7185,0.4556,baseline_random_forest,0.4382188474234858,0.4382188474234858,False
1161241440375566080,M,False,3431.3743,4.8378,0.4107,baseline_random_forest,0.35633444284497773,0.35633444284497773,False
1161434164148221312,M,False,3536.2366,4.674,0.3367,baseline_random_forest,0.0030659172202350538,0.0030659172202350538,False
1177057056147112448,M,False,3454.0237,4.6239,0.3295,baseline_random_forest,0.008249317693039389,0.008249317693039389,False
1181566776103324672,M,False,3474.7502,4.6475,0.3725,baseline_random_forest,0.07548980738620777,0.07548980738620777,False
1188164464345279872,M,False,3740.9207,4.8284,0.4264,baseline_random_forest,0.005667444522547643,0.005667444522547643,False
1194371890383586816,M,False,3413.218,4.7363,0.3289,baseline_random_forest,0.0229253759161239,0.0229253759161239,False
1231051465142380544,M,False,3926.3726,4.7697,0.4843,baseline_random_forest,0.011204287032506383,0.011204287032506383,False
1239723205976308736,M,False,3466.2947,4.2766,0.9535,baseline_random_forest,0.2982270867418558,0.2982270867418558,False
1244784223639099264,M,False,3380.5652,4.4593,0.5776,baseline_random_forest,0.3466456846836622,0.3466456846836622,False
1272804044819090816,M,False,3761.1135,4.5684,0.6482,baseline_random_forest,0.7670647977059799,0.7670647977059799,True
1281457373127392640,M,False,3834.4412,4.3757,0.7994,baseline_random_forest,0.18494836655404784,0.18494836655404784,False
1293895422322154112,M,False,3901.1377,4.8571,0.4052,baseline_random_forest,0.0,0.0,False
1308268650638218752,M,False,3196.2102,5.0205,0.2448,baseline_random_forest,0.5540298789192387,0.5540298789192387,True
1311500836866237568,M,False,3843.761,5.0225,0.2754,baseline_random_forest,0.0,0.0,False
131304709382118016,M,False,3721.3735,4.8642,0.3912,baseline_random_forest,0.005597160233791389,0.005597160233791389,False
1338774879926225024,M,False,3567.793,4.4012,0.7272,baseline_random_forest,0.13475097917272413,0.13475097917272413,False
1340374905565520512,M,False,3320.0264,4.6686,0.3178,baseline_random_forest,0.06022302003738609,0.06022302003738609,False
1341070110447142272,M,False,3781.108,4.8065,0.4501,baseline_random_forest,0.0021881838074398253,0.0021881838074398253,False
1341368073803496192,M,False,3507.6619,4.629,0.378,baseline_random_forest,0.039829778412479235,0.039829778412479235,False
1353951129684926976,M,False,3378.02,4.6765,0.4307,baseline_random_forest,0.5115218322688616,0.5115218322688616,True
1359198785150047616,M,False,3723.047,4.4913,0.4011,baseline_random_forest,0.002642007926023778,0.002642007926023778,False
1360898561408122752,M,False,3930.3472,4.8362,0.4252,baseline_random_forest,0.0,0.0,False
1362090741249286272,M,False,3357.756,4.5285,0.2988,baseline_random_forest,0.05353028242820232,0.05353028242820232,False
137557013533895168,M,False,3264.1267,4.6611,0.2371,baseline_random_forest,0.07269789930075786,0.07269789930075786,False
1376130027267031168,M,False,3588.6545,4.3409,0.796,baseline_random_forest,0.12155858065472787,0.12155858065472787,False
1376170846636603136,M,False,3896.2856,4.3996,0.8807,baseline_random_forest,0.12478347436724711,0.12478347436724711,False
1376786882386333312,M,False,3640.352,4.7255,0.4477,baseline_random_forest,0.25387467430186844,0.25387467430186844,False
1396282494856489728,M,False,3734.9902,4.6814,0.5432,baseline_random_forest,0.48996003187934484,0.48996003187934484,False
1400690402613737600,M,False,3092.2793,4.9693,0.2142,baseline_random_forest,0.6671187954680201,0.6671187954680201,True
1412452982302471424,M,False,3695.916,4.855,0.3985,baseline_random_forest,0.005401403913017056,0.005401403913017056,False
1422266394169976320,M,False,3491.405,4.5771,0.6223,baseline_random_forest,0.41203427455461317,0.41203427455461317,False
1426648502050812032,M,False,3617.6248,4.439,0.4526,baseline_random_forest,0.013058097849843646,0.013058097849843646,False
143199844646866688,M,False,3424.626,4.8499,0.4009,baseline_random_forest,0.41560841915324914,0.41560841915324914,False
143468301578793344,M,False,3818.9375,4.7887,0.4576,baseline_random_forest,0.0,0.0,False
1481600615738400640,M,False,3985.7834,4.7394,0.5166,baseline_random_forest,0.004943125611756849,0.004943125611756849,False
149693972636904448,M,False,3863.673,4.8034,0.4469,baseline_random_forest,0.0,0.0,False
1524616907934941312,M,False,3339.432,4.6432,0.3554,baseline_random_forest,0.07134821782864664,0.07134821782864664,False
153296488126147584,M,False,3924.9202,4.279,0.5439,baseline_random_forest,0.14969419126413627,0.14969419126413627,False
153575729718958848,M,False,3847.3647,4.8701,0.3905,baseline_random_forest,0.005219361636539133,0.005219361636539133,False
154471007062187136,M,False,3982.636,4.5205,0.3558,baseline_random_forest,0.01862770157648768,0.01862770157648768,False
1558186033019747584,M,False,3338.1946,4.9983,0.2626,baseline_random_forest,0.3067683826735014,0.3067683826735014,False
1563237494379182720,M,False,3389.6897,4.1521,0.992,baseline_random_forest,0.48356340517637314,0.48356340517637314,False
156709990694640768,M,False,3698.4856,4.7619,0.4389,baseline_random_forest,0.020082685358104698,0.020082685358104698,False
1570055707717752320,M,False,3746.2888,4.7624,0.4844,baseline_random_forest,0.038508537010661426,0.038508537010661426,False
157184262458821376,M,False,3929.7734,5.0783,0.2249,baseline_random_forest,0.022264866105127415,0.022264866105127415,False
159018965111752448,M,False,3838.9106,4.919,0.3527,baseline_random_forest,0.0,0.0,False
159975540228391936,M,False,3550.7017,4.6133,0.3371,baseline_random_forest,0.007369468766002948,0.007369468766002948,False
1621584453296544000,M,False,3686.3252,4.49,0.418,baseline_random_forest,0.0,0.0,False
1625439237984010752,M,False,3877.706,4.7614,0.4921,baseline_random_forest,0.01703317735483145,0.01703317735483145,False
1668778584737021440,M,False,3385.814,4.9369,0.3203,baseline_random_forest,0.028818375550955302,0.028818375550955302,False
168128320166206848,M,False,3615.0835,4.7492,0.4963,baseline_random_forest,0.35525684175380773,0.35525684175380773,False
169556757570746112,M,False,3556.5347,4.4867,0.6769,baseline_random_forest,0.2136785750674786,0.2136785750674786,False
1703180688662665472,M,False,3472.0884,4.5111,0.5487,baseline_random_forest,0.18416501053706125,0.18416501053706125,False
1710657539529622272,M,False,3498.8306,4.4046,0.3658,baseline_random_forest,0.05459891947502232,0.05459891947502232,False
1711155996254152448,M,False,3419.27,4.6488,0.2822,baseline_random_forest,0.03273177448629538,0.03273177448629538,False
1713822861707890944,M,False,3759.631,4.6037,0.3616,baseline_random_forest,0.005288658406247898,0.005288658406247898,False
1716185579052348672,M,False,3518.5586,4.5966,0.6229,baseline_random_forest,0.3703422164616498,0.3703422164616498,False
172550968248592000,M,False,3784.0857,4.8201,0.316,baseline_random_forest,0.013339889750887884,0.013339889750887884,False
1732142688227117184,M,False,3653.6182,4.6808,0.3869,baseline_random_forest,0.01828761779763695,0.01828761779763695,False
1738597298223649536,M,False,3558.103,4.4243,0.459,baseline_random_forest,0.002899751449875725,0.002899751449875725,False
1753878108966530560,M,False,3622.0762,4.426,0.4821,baseline_random_forest,0.016351051767663525,0.016351051767663525,False
1759424350555194112,M,False,3605.4553,4.2904,0.767,baseline_random_forest,0.05935580764983494,0.05935580764983494,False
1761291218222493696,M,False,3584.8896,4.7563,0.3604,baseline_random_forest,0.03832217895179457,0.03832217895179457,False
1761558330826448768,M,False,3684.6055,4.6699,0.498,baseline_random_forest,0.045981151428746765,0.045981151428746765,False
1764097446773549824,M,False,3244.3787,4.6363,0.2746,baseline_random_forest,0.10116419320783665,0.10116419320783665,False
176552980119801088,M,False,3853.3572,5.0239,0.267,baseline_random_forest,0.0,0.0,False
1773346057548567424,M,False,3988.342,4.9933,0.2956,baseline_random_forest,0.0,0.0,False
1784117457570524800,M,False,3556.5913,4.3187,0.8242,baseline_random_forest,0.08465114232993091,0.08465114232993091,False
1784517443580143360,M,False,3976.8289,5.0039,0.2991,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
1786710002908561536,M,False,3668.0962,4.8852,0.3741,baseline_random_forest,0.02626530285547984,0.02626530285547984,False
1795437754411600768,M,False,3424.3813,4.954,0.3122,baseline_random_forest,0.12225063677255356,0.12225063677255356,False
1807875399898638976,M,False,3542.991,4.4044,0.6267,baseline_random_forest,0.10562029073213909,0.10562029073213909,False
1810832394669403904,M,False,3597.9595,4.415,0.6024,baseline_random_forest,0.15923390697115763,0.15923390697115763,False
1814599699462984320,M,False,3962.3696,4.7297,0.3628,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
1818226885244380032,M,False,3894.7053,4.8621,0.3979,baseline_random_forest,0.0,0.0,False
1818615910503708288,M,False,3614.524,4.4237,0.5027,baseline_random_forest,0.0053260946041218254,0.0053260946041218254,False
1818808733055280640,M,False,3917.1902,4.6465,0.3662,baseline_random_forest,0.019466854501494303,0.019466854501494303,False
182211685430509696,M,False,3726.7607,5.0054,0.2653,baseline_random_forest,0.004614526961685926,0.004614526961685926,False
1822182790646870400,M,False,3847.3943,5.007,0.279,baseline_random_forest,0.0,0.0,False
1824435144524101376,M,False,3832.1138,4.8691,0.3915,baseline_random_forest,0.002565982404692082,0.002565982404692082,False
1824784239503778944,M,False,3910.8538,4.4873,0.7926,baseline_random_forest,0.21500933383762424,0.21500933383762424,False
1825291900296088704,M,False,3944.3887,4.1021,1.0182,baseline_random_forest,0.0055608973828235545,0.0055608973828235545,False
1825700643741702528,M,False,3571.1438,4.4673,0.4485,baseline_random_forest,0.08251084284543111,0.08251084284543111,False
1825835849311940864,M,False,3684.565,4.4173,0.4644,baseline_random_forest,0.0,0.0,False
1826348741455530624,M,False,3791.8235,4.9506,0.3078,baseline_random_forest,0.00586375991847135,0.00586375991847135,False
1827540126688744320,M,False,3896.6323,4.8722,0.392,baseline_random_forest,0.002565982404692082,0.002565982404692082,False
1828055595778577024,M,False,3765.942,4.4407,0.5094,baseline_random_forest,0.016243945484549497,0.016243945484549497,False
1828955885351391872,M,False,3842.6638,4.5237,0.2878,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
1829409468255548032,M,False,3413.7126,4.6317,0.3533,baseline_random_forest,0.0075180035572336565,0.0075180035572336565,False
1829806013999608704,M,False,3539.7268,4.6112,0.3626,baseline_random_forest,0.010902346832473011,0.010902346832473011,False
1829908719580801920,M,False,3960.1775,4.953,0.3334,baseline_random_forest,0.0024263431542461003,0.0024263431542461003,False
1832273081882718592,M,False,3880.4106,4.9007,0.3547,baseline_random_forest,0.0,0.0,False
1833278482195150592,M,False,3934.3064,4.6953,0.3843,baseline_random_forest,0.013775394273292347,0.013775394273292347,False
1833377747474849280,M,False,3802.8953,4.4841,0.4384,baseline_random_forest,0.007653917662007633,0.007653917662007633,False
183379160623265664,M,False,3720.5952,4.4177,0.3189,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
183441871442177152,M,False,3851.143,4.8868,0.3776,baseline_random_forest,0.0023011176857330707,0.0023011176857330707,False
1835636281793607296,M,False,3773.1765,4.8782,0.3785,baseline_random_forest,0.0,0.0,False
1836488742588676096,M,False,3947.508,4.794,0.4567,baseline_random_forest,0.0,0.0,False
1838261739450712192,M,False,3802.6365,5.0308,0.2672,baseline_random_forest,0.0,0.0,False
1838816992823417600,M,False,3540.5781,4.6101,0.3221,baseline_random_forest,0.0028084252758274826,0.0028084252758274826,False
1839898190709542400,M,False,3997.8955,5.0281,0.2696,baseline_random_forest,0.0,0.0,False
1850188146373235456,M,False,3890.9675,4.4329,0.8514,baseline_random_forest,0.13861201306119977,0.13861201306119977,False
185353883505903616,M,False,3973.7888,5.0508,0.2238,baseline_random_forest,0.008082579153157748,0.008082579153157748,False
1853975787834534784,M,False,3700.0188,4.8685,0.3878,baseline_random_forest,0.0,0.0,False
1854102609631376256,M,False,3490.899,4.6024,0.381,baseline_random_forest,0.07186669658557454,0.07186669658557454,False
1857689079122093824,M,False,3994.131,4.6907,0.2787,baseline_random_forest,0.012723164681814777,0.012723164681814777,False
1861212773373018112,M,False,3643.6572,4.8909,0.3676,baseline_random_forest,0.008316538062480549,0.008316538062480549,False
186134674199411200,M,False,3996.864,4.8671,0.4004,baseline_random_forest,0.0,0.0,False
1861537404188479616,M,False,3764.2449,4.8714,0.3867,baseline_random_forest,0.0,0.0,False
1864318412685432064,M,False,3805.1401,4.8567,0.3966,baseline_random_forest,0.006153569028768662,0.006153569028768662,False
1864389502991053696,M,False,3917.788,4.803,0.4504,baseline_random_forest,0.0,0.0,False
1864443967466783616,M,False,3970.0994,4.8316,0.4259,baseline_random_forest,0.004867100090425153,0.004867100090425153,False
1867665119921358080,M,False,3764.0713,4.812,0.4369,baseline_random_forest,0.0028084252758274826,0.0028084252758274826,False
1868252022917343744,M,False,3585.4604,4.4847,0.4508,baseline_random_forest,0.015620764952236875,0.015620764952236875,False
1869547900457905920,M,False,3557.9702,4.3018,0.814,baseline_random_forest,0.0710474898617932,0.0710474898617932,False
1870967915410604928,M,False,3686.3252,4.912,0.3477,baseline_random_forest,0.007437950921415074,0.007437950921415074,False
1871184008105706624,M,False,3936.9639,4.8882,0.3784,baseline_random_forest,0.0,0.0,False
1871186786948849536,M,False,3731.5144,4.8759,0.3822,baseline_random_forest,0.0,0.0,False
1871317422669330688,M,False,3684.2617,4.7323,0.522,baseline_random_forest,0.16306036282492165,0.16306036282492165,False
1873029259198529280,M,False,3843.4233,4.9141,0.3152,baseline_random_forest,0.01678294580700883,0.01678294580700883,False
187362759969833472,M,False,3597.44,4.5973,0.2883,baseline_random_forest,0.005026405188707564,0.005026405188707564,False
1873797886539450624,M,False,3434.501,4.8127,0.3868,baseline_random_forest,0.2531723239442759,0.2531723239442759,False
1890679100876732928,M,False,3776.9297,4.843,0.4097,baseline_random_forest,0.0,0.0,False
189367448841943040,M,False,3932.8186,4.4552,0.3851,baseline_random_forest,0.0070552838978649775,0.0070552838978649775,False
1894505577439010560,M,False,3556.6245,4.5291,0.4553,baseline_random_forest,0.005563199274741322,0.005563199274741322,False
1894747263836881152,M,False,3589.1116,4.3647,0.8364,baseline_random_forest,0.08934111088721973,0.08934111088721973,False
1895767610630375936,M,False,3925.6184,4.8543,0.4118,baseline_random_forest,0.0,0.0,False
1896408827768402688,M,False,3403.804,4.187,1.0089,baseline_random_forest,0.40615057305533264,0.40615057305533264,False
1897110659785093888,M,False,3328.22,4.8878,0.3606,baseline_random_forest,0.37332508440213386,0.37332508440213386,False
1897146600069866112,M,False,3702.0464,4.4642,0.5039,baseline_random_forest,0.0,0.0,False
1897627052292619904,M,False,3640.682,4.8388,0.3927,baseline_random_forest,0.21371927254014647,0.21371927254014647,False
1898628020197471232,M,False,3758.1743,4.2943,0.9733,baseline_random_forest,0.0670734828431935,0.0670734828431935,False
1899804360194640128,M,False,3522.7373,4.8522,0.396,baseline_random_forest,0.20594184770626237,0.20594184770626237,False
1899853116661556608,M,False,3708.7551,4.7962,0.3993,baseline_random_forest,0.02336044328390041,0.02336044328390041,False
1902018982769991296,M,False,3644.8716,4.4629,0.4845,baseline_random_forest,0.03942362296181359,0.03942362296181359,False
1908091791648408064,M,False,3689.2688,4.2771,0.3904,baseline_random_forest,0.035043736414669374,0.035043736414669374,False
190833059184339584,M,False,3683.412,4.9645,0.2608,baseline_random_forest,0.008363473343931685,0.008363473343931685,False
190835601805131904,M,False,3985.5012,4.787,0.2444,baseline_random_forest,0.0,0.0,False
1912944146916861568,M,False,3343.5447,4.918,0.3346,baseline_random_forest,0.022889816112057395,0.022889816112057395,False
1917912492068764800,M,False,3470.9678,4.2812,0.7947,baseline_random_forest,0.26201884357688804,0.26201884357688804,False
1921255114792487936,M,False,3921.304,4.4349,0.8516,baseline_random_forest,0.15695423408328446,0.15695423408328446,False
1922993717554202368,M,False,3578.4736,4.477,0.3084,baseline_random_forest,0.038308807841378925,0.038308807841378925,False
194210179083326464,M,False,3910.9546,4.6772,0.2593,baseline_random_forest,0.002565982404692082,0.002565982404692082,False
1944921243592640640,M,False,3611.2078,4.7659,0.4693,baseline_random_forest,0.3768189807876512,0.3768189807876512,False
1945332009964341120,M,False,3591.2993,4.3358,0.781,baseline_random_forest,0.07921843126144044,0.07921843126144044,False
1947982730638677888,M,False,3728.5574,4.9306,0.3253,baseline_random_forest,0.0,0.0,False
1949347705607493504,M,False,3687.5964,4.4466,0.3554,baseline_random_forest,0.0,0.0,False
1949466452862533632,M,False,3981.7922,4.9768,0.2814,baseline_random_forest,0.017452811122979993,0.017452811122979993,False
1951214057875820160,M,False,3562.8684,4.4769,0.5631,baseline_random_forest,0.05779401264537854,0.05779401264537854,False
1951237177678822272,M,False,3902.53,4.7637,0.3479,baseline_random_forest,0.004996609083267308,0.004996609083267308,False
1957740346578490112,M,False,3747.6711,4.9066,0.3561,baseline_random_forest,0.0,0.0,False
1960719748212939264,M,False,3949.1814,4.5652,0.3103,baseline_random_forest,0.0029640084685956247,0.0029640084685956247,False
1961935185298889344,M,False,3990.3613,4.9991,0.2992,baseline_random_forest,0.0,0.0,False
1961971400463335040,M,False,3923.1235,4.8238,0.4318,baseline_random_forest,0.047849532770701905,0.047849532770701905,False
1963681484644427136,M,False,3283.766,4.9192,0.3364,baseline_random_forest,0.07573639790604057,0.07573639790604057,False
1964936645883360640,M,False,3797.1355,4.9285,0.3319,baseline_random_forest,0.0,0.0,False
1966967375147969280,M,False,3248.3813,4.8886,0.3632,baseline_random_forest,0.22828472926709012,0.22828472926709012,False
1967999472962979712,M,False,3824.8313,4.766,0.4802,baseline_random_forest,0.01065334233382749,0.01065334233382749,False
1969070294210323200,M,False,3812.8228,4.9277,0.3444,baseline_random_forest,0.0,0.0,False
1969133722284925440,M,False,3881.2222,4.7602,0.3877,baseline_random_forest,0.005374407680519565,0.005374407680519565,False
1970271098348667648,M,False,3793.7537,4.6203,0.2843,baseline_random_forest,0.00568668447015144,0.00568668447015144,False
1970650086262473728,M,False,3864.0337,4.7983,0.4534,baseline_random_forest,0.0,0.0,False
197097492324200576,M,False,3990.1094,4.9012,0.3709,baseline_random_forest,0.0,0.0,False
1971798594878360192,M,False,3957.7563,4.8432,0.4137,baseline_random_forest,0.0,0.0,False
1973572210217352832,M,False,3418.7332,4.5339,0.5126,baseline_random_forest,0.13379536321694674,0.13379536321694674,False
1979076953848597504,M,False,3930.7444,4.9016,0.3659,baseline_random_forest,0.0,0.0,False
1980369528533980928,M,False,3706.1501,4.4412,0.3083,baseline_random_forest,0.022289198020032278,0.022289198020032278,False
198073862945089664,M,False,3452.1223,4.6416,0.27,baseline_random_forest,0.058357292032218774,0.058357292032218774,False
1980996357549413120,M,False,3842.761,4.8873,0.3764,baseline_random_forest,0.0,0.0,False
1981464023638873984,M,False,3831.67,4.3026,0.4102,baseline_random_forest,0.008080389988139723,0.008080389988139723,False
1983276190596805248,M,False,3843.5837,4.7588,0.4091,baseline_random_forest,0.007751383082181149,0.007751383082181149,False
1985249818271026560,M,False,3994.9666,4.697,0.5771,baseline_random_forest,0.5378435663872214,0.5378435663872214,True
1987984849144550784,M,False,3943.2974,4.9179,0.3604,baseline_random_forest,0.0024263431542461003,0.0024263431542461003,False
1988711695051934464,M,False,3881.6057,4.5493,0.3002,baseline_random_forest,0.00721197749472871,0.00721197749472871,False
1995715962078742656,M,False,3467.2427,4.786,0.3625,baseline_random_forest,0.14426274025391073,0.14426274025391073,False
1998916369847442304,M,False,3783.984,4.5625,0.4437,baseline_random_forest,0.022308890239937224,0.022308890239937224,False
1999737739399072896,M,False,3749.416,4.7811,0.4192,baseline_random_forest,0.02330517884133112,0.02330517884133112,False
2003014245385630592,M,False,3610.7617,4.6339,0.5123,baseline_random_forest,0.08665645251449108,0.08665645251449108,False
2003357194233251456,M,False,3868.0896,4.8321,0.2288,baseline_random_forest,0.014646152196011765,0.014646152196011765,False
2004170111281760128,M,False,3663.4072,4.4026,0.3614,baseline_random_forest,0.008395820218737651,0.008395820218737651,False
2004636025036180992,M,False,3427.1367,4.6638,0.3895,baseline_random_forest,0.08855903014120449,0.08855903014120449,False
2006021860675655808,M,False,3975.1655,4.9276,0.3525,baseline_random_forest,0.0,0.0,False
2006247187528838144,M,False,3806.9978,4.7714,0.4584,baseline_random_forest,0.016360636732405565,0.016360636732405565,False
2006948160547620992,M,False,3866.7986,4.5898,0.3532,baseline_random_forest,0.0,0.0,False
2008312036003295872,M,False,3868.7139,4.806,0.4382,baseline_random_forest,0.0,0.0,False
2010043972974349440,M,False,3973.6992,4.9059,0.3724,baseline_random_forest,0.0,0.0,False
2011876721418625152,M,False,3642.3792,4.4303,0.3631,baseline_random_forest,0.008182447133094954,0.008182447133094954,False
201213514104362240,M,False,3851.7605,5.0329,0.2572,baseline_random_forest,0.0,0.0,False
2012136240524767744,M,False,3893.4333,4.8408,0.4163,baseline_random_forest,0.0031563521587194233,0.0031563521587194233,False
2012920192316396672,M,False,3187.9495,5.028,0.2395,baseline_random_forest,0.6386042030492968,0.6386042030492968,True
2013434664982766336,M,False,3818.5183,4.9137,0.3451,baseline_random_forest,0.0,0.0,False
201755264099367808,M,False,3359.764,4.7568,0.3086,baseline_random_forest,0.049061547399203896,0.049061547399203896,False
2018139166007384192,M,False,3795.6328,4.8602,0.3989,baseline_random_forest,0.002188183807439825,0.002188183807439825,False
2019234928113173888,M,False,3867.9727,5.0125,0.2805,baseline_random_forest,0.0,0.0,False
2019911574442661888,M,False,3951.146,4.1056,1.1637,baseline_random_forest,0.13996888842291047,0.13996888842291047,False
2021250951408467456,M,False,3820.1118,4.8662,0.3952,baseline_random_forest,0.0059835084327673075,0.0059835084327673075,False
2021539607560575616,M,False,3787.8955,4.9205,0.3347,baseline_random_forest,0.0,0.0,False
2022031673377851392,M,False,3962.9375,4.8271,0.4283,baseline_random_forest,0.0017570281124497991,0.0017570281124497991,False
2022789481751643776,M,False,3949.062,4.7651,0.4861,baseline_random_forest,0.02669177761681915,0.02669177761681915,False
2022838783627742976,M,False,3823.0784,4.6821,0.5577,baseline_random_forest,0.40475237050693114,0.40475237050693114,False
2024025057908860416,M,False,3859.0815,5.0244,0.2744,baseline_random_forest,0.0,0.0,False
202524578638585600,M,False,3866.996,4.8881,0.3694,baseline_random_forest,0.0,0.0,False
2027171550948543104,M,False,3816.5315,4.885,0.3775,baseline_random_forest,0.0023011176857330707,0.0023011176857330707,False
2027553317690405504,M,False,3913.9702,4.8512,0.4094,baseline_random_forest,0.005912904786534395,0.005912904786534395,False
2027859325528944768,M,False,3874.2036,4.808,0.4436,baseline_random_forest,0.008021010557338126,0.008021010557338126,False
2027952719596548864,M,False,3872.3496,4.8972,0.3666,baseline_random_forest,0.0,0.0,False
2028031880129902464,M,False,3962.4827,4.4379,0.5357,baseline_random_forest,0.03655470157875587,0.03655470157875587,False
2028087920858149632,M,False,3728.41,4.4267,0.5069,baseline_random_forest,0.0028997514498757247,0.0028997514498757247,False
202826291502352640,M,False,3596.8062,4.5095,0.2809,baseline_random_forest,0.015389003326739793,0.015389003326739793,False
2028596170119195136,M,False,3982.474,4.7532,0.4392,baseline_random_forest,0.016163491637328026,0.016163491637328026,False
2030074502181735296,M,False,3596.6165,4.3803,0.777,baseline_random_forest,0.07130134982318287,0.07130134982318287,False
2030117211325148416,M,False,3833.8308,4.4385,0.5281,baseline_random_forest,0.009130473064203712,0.009130473064203712,False
2030447335378013184,M,False,3927.194,4.0897,1.1058,baseline_random_forest,0.10454795765558056,0.10454795765558056,False
2030534987074888704,M,False,3600.793,4.3002,0.3659,baseline_random_forest,0.17512436098003037,0.17512436098003037,False
2030853398762962176,M,False,3801.3257,4.428,0.5191,baseline_random_forest,0.0,0.0,False
2031250601704434560,M,False,3525.736,4.4761,0.2942,baseline_random_forest,0.04025195620202393,0.04025195620202393,False
2033627363525585536,M,False,3764.249,4.9378,0.333,baseline_random_forest,0.0,0.0,False
2033633342113242240,M,False,3857.6306,4.9116,0.3592,baseline_random_forest,0.0076272122898548966,0.0076272122898548966,False
2034174954669609088,M,False,3875.4844,4.8934,0.3678,baseline_random_forest,0.002899751449875725,0.002899751449875725,False
2034243060014099584,M,False,3593.4114,4.2254,0.946,baseline_random_forest,0.20077344805544084,0.20077344805544084,False
2035655550157013504,M,False,3610.7954,4.781,0.4308,baseline_random_forest,0.3073632258915724,0.3073632258915724,False
2036360680708782976,M,False,3612.9746,4.8739,0.3821,baseline_random_forest,0.013247090356924784,0.013247090356924784,False
2036900506560347520,M,False,3542.0557,4.556,0.2934,baseline_random_forest,0.0028997514498757247,0.0028997514498757247,False
2036965759999859712,M,False,3422.9792,4.889,0.3639,baseline_random_forest,0.14243850575174147,0.14243850575174147,False
2037704803617185152,M,False,3368.6235,4.6084,0.3013,baseline_random_forest,0.11958349276041827,0.11958349276041827,False
2039730756860402432,M,False,3355.729,4.8622,0.364,baseline_random_forest,0.14518987149855947,0.14518987149855947,False
2040226597953645312,M,False,3507.1824,4.5764,0.5321,baseline_random_forest,0.3133376968783685,0.3133376968783685,False
2040744845888146432,M,False,3573.9778,4.553,0.4431,baseline_random_forest,0.12452462308035753,0.12452462308035753,False
204156185176220288,M,False,3737.6465,4.9852,0.3009,baseline_random_forest,0.0,0.0,False
2041721457028070272,M,False,3997.2415,4.7891,0.4433,baseline_random_forest,0.002899751449875725,0.002899751449875725,False
204490127472761472,M,False,3721.443,4.5246,0.5973,baseline_random_forest,0.21661734415879683,0.21661734415879683,False
2048648204189115648,M,False,3699.0764,4.6249,0.3228,baseline_random_forest,0.0,0.0,False
2051317582198768000,M,False,3464.457,4.6074,0.3308,baseline_random_forest,0.002565982404692082,0.002565982404692082,False
2056854237421808768,M,False,3713.7876,4.0539,0.8121,baseline_random_forest,0.16483264333947972,0.16483264333947972,False
2057042155131268096,M,False,3659.132,4.4318,0.505,baseline_random_forest,0.025622631544759123,0.025622631544759123,False
2058959046277683712,M,False,3738.0261,4.6515,0.4937,baseline_random_forest,0.0702730784986598,0.0702730784986598,False
2059232347942973056,M,False,3863.794,4.5299,0.311,baseline_random_forest,0.002722676001555815,0.002722676001555815,False
2059459976899468672,M,False,3648.9998,4.4242,0.5489,baseline_random_forest,0.11789012148949299,0.11789012148949299,False
2059877653875814656,M,False,3784.2021,4.9028,0.3642,baseline_random_forest,0.0,0.0,False
2060465931256661248,M,False,3706.6445,4.3213,0.3569,baseline_random_forest,0.017104339335688636,0.017104339335688636,False
2060839039361386240,M,False,3793.783,4.9113,0.3548,baseline_random_forest,0.0,0.0,False
2061288155501442560,M,False,3865.7734,4.7788,0.4737,baseline_random_forest,0.017100623070959782,0.017100623070959782,False
