source_id,predicted_spec_class,predicted_evolution_stage,router_label,gauss_label,model_score,host_posterior,host_log_lr,similarity,final_score,priority_tier,reason_code,router_similarity,router_log_posterior,posterior_margin,ra,dec,teff_gspphot,logg_gspphot,radius_gspphot
303350039722742144,M,dwarf,M_dwarf,M,0.9275933223416494,0.9275933223416494,2.550294878511345,,0.8048418060184378,HIGH,HOST_SCORING,0.26544491423112593,1.735067822823226,6.069398199714424,24.016857,30.775463,3264.505,4.9431,0.3159
492895051095038208,M,dwarf,M_dwarf,M,0.9549364169836796,0.9549364169836796,3.053570310783928,,0.8013508099188044,HIGH,HOST_SCORING,0.24991550442074129,1.0598736240087496,6.025777127673564,49.163525,67.78066,3220.039,4.9567,0.2995
1280154554927295104,M,dwarf,M_dwarf,M,0.9784235830604439,0.9784235830604439,3.8143417779035316,,0.7962737260140246,HIGH,HOST_SCORING,0.23003096663649764,-0.03807873920960114,5.8962081836053475,217.87502,26.152708,3159.8376,4.9909,0.2668
1077819195369141248,M,dwarf,M_dwarf,M,0.9913960476057031,0.9913960476057031,4.746892420482019,,0.7921254420369567,HIGH,HOST_SCORING,0.21104224510322828,-1.4238399832391173,5.669545243803716,153.45276,72.493935,3093.9468,5.0332,0.2292
1409842084567475712,M,dwarf,M_dwarf,M,0.9720286319043916,0.9720286319043916,3.5482038417364947,,0.7910693015981908,HIGH,HOST_SCORING,0.2368221142695812,0.371425168296017,5.951124663610832,247.1638,46.446533,3179.4658,4.9724,0.2832
1246134939313968128,M,dwarf,M_dwarf,M,0.9411651628123324,0.9411651628123324,2.772384493939602,,0.7897944324600156,HIGH,HOST_SCORING,0.2613997483539748,1.5720415948521178,6.078927451026528,212.14075,19.380629,3237.644,4.8739,0.3761
129531094046836480,M,dwarf,M_dwarf,M,0.9352211451565515,0.9352211451565515,2.669803784244647,,0.7848064109772062,HIGH,HOST_SCORING,0.26474698594837315,1.7075360652841796,6.080599581955958,41.282482,29.455427,3250.481,4.8989,0.3499
412783469966211456,K,dwarf,K_dwarf,K,0.9426978516584089,0.9426978516584089,2.8004077035852757,,0.7845131521501278,HIGH,HOST_SCORING,0.3781549871353815,3.7783856471042285,1.014366297502784,23.963734,56.698196,5047.193,4.4938,0.8951
289747564759787008,M,dwarf,M_dwarf,M,0.8769974624879755,0.8769974624879755,1.9642991136290613,,0.7831587340017621,HIGH,HOST_SCORING,0.2950157634105102,2.7087196140991456,6.082324340757632,20.480513,22.23284,3319.086,4.8311,0.4161
753537035533072128,M,dwarf,M_dwarf,M,0.9788930333083781,0.9788930333083781,3.8368192144401014,,0.7821355336133939,HIGH,HOST_SCORING,0.2267798654545022,-0.24862666654997279,5.875929183984091,152.5762,35.47878,3162.295,5.0337,0.2336
