source_id,predicted_spec_class,predicted_evolution_stage,router_label,gauss_label,model_score,host_posterior,host_log_lr,similarity,final_score,priority_tier,reason_code,router_similarity,router_log_posterior,posterior_margin,ra,dec,teff_gspphot,logg_gspphot,radius_gspphot
2012757194023841920,K,dwarf,K_dwarf,K,0.6519863382125702,,,0.6519863382125702,0.5884176702368445,HIGH,HOST_SCORING,0.44726462879748563,4.3668248700894825,4.061491948389987,357.68045,61.575317,4862.2275,4.5022,0.8538
1863187534912698624,K,dwarf,K_dwarf,K,0.6183315763973725,,,0.6183315763973725,0.5874149975775038,HIGH,HOST_SCORING,0.5843525324624693,4.877470742473834,7.941954888025453,309.68616,33.064037,4644.7783,4.5849,0.7461
1970498667200180352,K,dwarf,K_dwarf,K,0.6180398601369342,,,0.6180398601369342,0.5871378671300875,HIGH,HOST_SCORING,0.5733203361142838,4.853505695565715,6.884986929401519,321.50543,43.241745,4696.5137,4.5882,0.7584
1418657865719346560,M,dwarf,M_dwarf,M_MID,0.6884761755382104,,,0.6884761755382104,0.5852047492074788,HIGH,HOST_SCORING,0.35578259261418815,3.9246049510255223,6.823757267065183,256.12384,51.6873,3392.3594,4.5717,0.5035
1865964622110670976,K,dwarf,K_dwarf,K,0.6407092708140825,,,0.6407092708140825,0.5843268549824431,HIGH,HOST_SCORING,0.5477191178009885,4.78950728186701,8.207476175158174,313.19012,33.00125,4635.3813,4.5629,0.7717
323806109956502400,M,dwarf,M_dwarf,M_EARLY,0.7111080287514265,,,0.7111080287514265,0.580264151461164,HIGH,HOST_SCORING,0.5189713745537297,5.13437050441299,3.939096146665981,22.572405,39.72,3761.4976,4.6168,0.5859
1954220427604016128,M,dwarf,M_dwarf,M_MID,0.7109323925708665,,,0.7109323925708665,0.580120832337827,HIGH,HOST_SCORING,0.3467438330321513,3.7892537631098215,6.928339163061667,326.75952,40.111473,3378.9436,4.5594,0.5073
875072927700383488,M,dwarf,M_dwarf,M_EARLY,0.6070278327608705,,,0.6070278327608705,0.5766764411228269,HIGH,HOST_SCORING,0.5232685014708214,5.1489121872024235,3.7646042239938695,117.520935,27.407251,3770.0168,4.6767,0.5591
1894617693263372672,M,dwarf,M_dwarf,M_EARLY,0.6776452056530688,,,0.6776452056530688,0.5759984248051085,HIGH,HOST_SCORING,0.4342340639447572,4.715150369014301,3.601925302325643,335.58575,29.563515,3772.1846,4.5798,0.6515
441969868684281344,M,dwarf,M_dwarf,M_EARLY,0.605494014637729,,,0.605494014637729,0.5752193139058426,HIGH,HOST_SCORING,0.4966900961483411,5.050515038668392,3.522403480122571,53.593094,50.36501,3792.3752,4.6567,0.58
673323401681646976,K,dwarf,K_dwarf,K,0.6724583491490211,,,0.6724583491490211,0.5749518885224131,HIGH,HOST_SCORING,0.5246646840465863,4.720042359013243,4.696613586727294,118.46307,19.801771,4816.5034,4.5731,0.7783
2062347882853027072,K,dwarf,K_dwarf,K,0.6362809160926323,,,0.6362809160926323,0.5742435267736006,HIGH,HOST_SCORING,0.5324235350968378,4.744820447151824,7.991331675067659,304.62573,40.69975,4651.561,4.5408,0.7819
