source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,d_mahal,similarity,model_name,model_score
2115564348706678144,G,False,5316.394,4.4657,0.9157,G,1.4531532161182434,0.4076386233968516,baseline_legacy_gaussian,0.4076386233968516
2116194265790132736,G,False,5403.401,4.7223,0.5688,G,2.682111621625367,0.27158329316442,baseline_legacy_gaussian,0.27158329316442
2117291333580221312,G,False,5762.4824,4.6285,0.7317,G,2.763174795841485,0.265733072273192,baseline_legacy_gaussian,0.265733072273192
2121900696778406656,G,False,5905.231,4.2105,1.226,G,1.6284606091487146,0.3804508222491005,baseline_legacy_gaussian,0.3804508222491005
2125671506265385984,G,False,5471.8857,4.5761,0.7378,G,1.670458825490905,0.3744674849334822,baseline_legacy_gaussian,0.3744674849334822
2125862718215964160,G,False,5341.6704,4.3917,0.9604,G,1.4305952737088383,0.4114218483088313,baseline_legacy_gaussian,0.4114218483088313
2127077334965374848,G,False,5936.0146,4.2298,1.3677,G,1.6764714745448015,0.3736262499005613,baseline_legacy_gaussian,0.3736262499005613
2128782814939737728,G,False,5870.142,4.1149,1.3375,G,1.895881779727236,0.3453179639447127,baseline_legacy_gaussian,0.3453179639447127
2129629915628823936,G,False,5338.61,4.7802,0.534,G,3.100491252430214,0.2438732187045481,baseline_legacy_gaussian,0.2438732187045481
2129777044028741120,G,False,5612.5815,4.708,0.5993,G,2.900630971686573,0.2563687791177065,baseline_legacy_gaussian,0.2563687791177065
2130208091244390144,G,False,5928.5015,4.4533,0.9504,G,2.3207809448447643,0.3011339852309188,baseline_legacy_gaussian,0.3011339852309188
2130713209459716736,G,False,5551.405,4.3271,1.1342,G,0.3695078384467233,0.7301893219787527,baseline_legacy_gaussian,0.7301893219787527
2131818184284988032,G,False,5620.728,4.6941,0.6257,G,2.813919440711917,0.262197462622162,baseline_legacy_gaussian,0.262197462622162
2132557335276584448,G,False,5393.825,4.6976,0.6224,G,2.505324712783764,0.2852802755627872,baseline_legacy_gaussian,0.2852802755627872
2134741682623719936,G,False,5904.2847,4.6098,0.7239,G,3.212699801442731,0.2373774650777461,baseline_legacy_gaussian,0.2373774650777461
2134884108040101376,G,False,5586.29,4.5621,0.7286,G,1.7532445297934534,0.3632078404873901,baseline_legacy_gaussian,0.3632078404873901
2137509088971385984,G,False,5551.231,4.2979,1.1166,G,0.7124523163829638,0.5839578658237894,baseline_legacy_gaussian,0.5839578658237894
2138753770493036160,G,False,5792.617,4.3458,1.1047,G,1.057194650113757,0.4860988725324086,baseline_legacy_gaussian,0.4860988725324086
2141761171013944192,G,False,5520.3394,4.7547,0.5676,G,3.081855074229624,0.2449866498968564,baseline_legacy_gaussian,0.2449866498968564
2142078624934979584,G,False,5393.9526,4.7706,0.546,G,3.0509682009160284,0.2468545667116997,baseline_legacy_gaussian,0.2468545667116997
2142594566467941376,G,False,5423.9526,4.5483,0.7392,G,1.55808134966675,0.3909179823895253,baseline_legacy_gaussian,0.3909179823895253
2143841515733087872,G,False,5254.7173,4.6923,0.6302,G,2.561950931309146,0.2807450240850072,baseline_legacy_gaussian,0.2807450240850072
2146322258780897408,G,False,5645.5854,4.7344,0.5936,G,3.206975404338558,0.2377004626575004,baseline_legacy_gaussian,0.2377004626575004
2146325930975633408,G,False,5442.1074,4.6631,0.6624,G,2.271432827887945,0.3056764581792148,baseline_legacy_gaussian,0.3056764581792148
2147613806986327296,G,False,5527.493,4.3483,1.0472,G,0.5916445809999789,0.6282809692172183,baseline_legacy_gaussian,0.6282809692172183
2148860103416113536,G,False,5645.003,4.3223,1.1935,G,0.302824961248916,0.767562819061571,baseline_legacy_gaussian,0.767562819061571
2149172227279203584,G,False,5500.869,4.2737,1.3444,G,1.202646592778254,0.4539992948840125,baseline_legacy_gaussian,0.4539992948840125
2156711647231198336,G,False,5712.299,4.621,0.679,G,2.53244614264173,0.2830899494626555,baseline_legacy_gaussian,0.2830899494626555
216084271427820928,G,False,5233.594,4.7677,0.534,G,3.0492446197172054,0.2469596415910873,baseline_legacy_gaussian,0.2469596415910873
2162589288499463168,G,False,5491.63,4.6983,0.5839,G,2.585147126681523,0.2789285807987517,baseline_legacy_gaussian,0.2789285807987517
2166376148301323776,G,False,5426.43,4.629,0.65,G,2.0418026324331913,0.3287524277010972,baseline_legacy_gaussian,0.3287524277010972
2168381416981801856,G,False,5835.589,4.0794,1.7033,G,2.1838399621480247,0.3140861387157586,baseline_legacy_gaussian,0.3140861387157586
2171536431232888960,G,False,5449.208,4.5916,0.6971,G,1.793646911178517,0.3579550429220648,baseline_legacy_gaussian,0.3579550429220648
2171700460335009152,G,False,5593.5293,4.6697,0.6067,G,2.562452432363276,0.2807055024554013,baseline_legacy_gaussian,0.2807055024554013
2173107014886468480,G,False,5983.7935,4.1495,1.2616,G,2.1797469572085806,0.3144904338167446,baseline_legacy_gaussian,0.3144904338167446
2173963912397678976,G,False,5203.7275,4.6705,0.6101,G,2.538233855731805,0.2826268813125616,baseline_legacy_gaussian,0.2826268813125616
2176131389106890240,G,False,5221.0366,4.6248,0.655,G,2.296305394148676,0.3033699492089282,baseline_legacy_gaussian,0.3033699492089282
2178117931740321792,G,False,5933.0923,4.6076,0.6786,G,3.3507789533011056,0.2298438993875478,baseline_legacy_gaussian,0.2298438993875478
2180825238605482112,G,False,5291.449,4.7305,0.5545,G,2.7511995094461072,0.2665813954927866,baseline_legacy_gaussian,0.2665813954927866
2181263050389367168,G,False,5438.431,4.4047,0.9777,G,0.8906088823800415,0.5289301289757637,baseline_legacy_gaussian,0.5289301289757637
2181400218771143552,G,False,5532.217,4.6091,0.6852,G,1.9780886894276413,0.3357858359121567,baseline_legacy_gaussian,0.3357858359121567
2182376722533760000,G,False,5670.1167,4.5445,0.7537,G,1.851165986205052,0.3507337015236409,baseline_legacy_gaussian,0.3507337015236409
2183773235433964672,G,False,5384.5356,4.7511,0.5586,G,2.893605168838518,0.2568313829052947,baseline_legacy_gaussian,0.2568313829052947
2184549284486393728,G,False,5318.943,4.7277,0.5795,G,2.722833663889648,0.2686125919886497,baseline_legacy_gaussian,0.2686125919886497
2197502669629293056,G,False,5492.5103,4.5794,0.704,G,1.742000937150888,0.3646971765950828,baseline_legacy_gaussian,0.3646971765950828
2199483817792239232,G,False,5252.8916,4.1657,1.443,G,2.871592923537488,0.2582916178817417,baseline_legacy_gaussian,0.2582916178817417
2202342578078696960,G,False,5615.4604,4.6699,0.608,G,2.6176318533400313,0.2764239260765949,baseline_legacy_gaussian,0.2764239260765949
2207576807483344256,G,False,5516.328,4.1336,1.6664,G,2.400955849275152,0.2940349843745047,baseline_legacy_gaussian,0.2940349843745047
2214300699041848960,G,False,5887.0044,4.4805,0.9561,G,2.2748036761871138,0.3053618167316551,baseline_legacy_gaussian,0.3053618167316551
2214546508611118848,G,False,5531.734,4.4684,0.8624,G,1.0152552043963128,0.4962150688500807,baseline_legacy_gaussian,0.4962150688500807
2215769126880728064,G,False,5343.938,4.0067,1.6019,G,3.5160740049029187,0.2214312694863592,baseline_legacy_gaussian,0.2214312694863592
