source_id,predicted_spec_class,predicted_evolution_stage,router_label,gauss_label,model_score,host_posterior,host_log_lr,similarity,final_score,priority_tier,reason_code,router_similarity,router_log_posterior,posterior_margin,ra,dec,teff_gspphot,logg_gspphot,radius_gspphot
432750669838235648,M,dwarf,M_dwarf,M,0.9986058561251765,0.9986058561251765,6.574079645312247,,0.7779139619215124,HIGH,HOST_SCORING,0.1856854825830366,-4.052156936418347,5.035707700307681,44.071182,43.677654,2963.0667,5.0335,0.2215
342802853386881408,M,dwarf,M_dwarf,M,0.9905760178320187,0.9905760178320187,4.655028875406239,,0.7716587178911425,HIGH,HOST_SCORING,0.2139539659457449,-1.1848484988595307,5.699121957658576,28.08711,38.02799,3094.2168,4.9936,0.2602
257543659456732160,M,dwarf,M_dwarf,M,0.9766157465355714,0.9766157465355714,3.732030408356015,,0.76078366655121,HIGH,HOST_SCORING,0.2317803792020878,0.07121175166138682,5.911337668723494,70.40059,48.712708,3166.3599,4.9903,0.2676
329380560894228736,M,dwarf,M_dwarf,M,0.9698422410156633,0.9698422410156633,3.4706911839960464,,0.7555071057512016,HIGH,HOST_SCORING,0.2389942460650566,0.49436320542988943,5.970697648730798,32.526802,34.919453,3185.3464,4.965,0.2919
632645972577236608,M,dwarf,M_dwarf,M,0.9585118208615566,0.9585118208615566,3.1399733484523846,,0.7466807084511525,HIGH,HOST_SCORING,0.24915485840504722,1.0231352499268067,6.035881588376849,140.57147,18.65074,3209.221,4.9204,0.3362
412783469966211456,K,dwarf,K_dwarf,K,0.9426978516584089,0.9426978516584089,2.8004077035852757,,0.7415261301145044,HIGH,HOST_SCORING,0.3781549871353815,3.7783856471042285,1.014366297502784,23.963734,56.698196,5047.193,4.4938,0.8951
142224616488164096,M,dwarf,M_dwarf,M,0.9367935086659949,0.9367935086659949,2.6960558761365485,,0.7297621432508099,HIGH,HOST_SCORING,0.26386691017013847,1.6724694520758114,6.081856897374685,44.17852,37.058235,3247.4524,4.8898,0.3627
303350039722742144,M,dwarf,M_dwarf,M,0.9275933223416494,0.9275933223416494,2.550294878511345,,0.6936913901799789,HIGH,HOST_SCORING,0.26544491423112593,1.735067822823226,6.069398199714424,24.016857,30.775463,3264.505,4.9431,0.3159
1077819195369141248,M,dwarf,M_dwarf,M,0.9913960476057031,0.9913960476057031,4.746892420482019,,0.6910030451811751,HIGH,HOST_SCORING,0.21104224510322828,-1.4238399832391173,5.669545243803716,153.45276,72.493935,3093.9468,5.0332,0.2292
289747564759787008,M,dwarf,M_dwarf,M,0.8769974624879755,0.8769974624879755,1.9642991136290613,,0.6831810232781328,HIGH,HOST_SCORING,0.2950157634105102,2.7087196140991456,6.082324340757632,20.480513,22.23284,3319.086,4.8311,0.4161
753537035533072128,M,dwarf,M_dwarf,M,0.9788930333083781,0.9788930333083781,3.8368192144401014,,0.6822884442159395,HIGH,HOST_SCORING,0.2267798654545022,-0.24862666654997279,5.875929183984091,152.5762,35.47878,3162.295,5.0337,0.2336
2033131518141700096,M,dwarf,M_dwarf,M,0.9753304606777444,0.9753304606777444,3.677207090835539,,0.6798053310923878,HIGH,HOST_SCORING,0.2313363756111853,0.04373174785907752,5.908532033069292,295.0301,31.184376,3172.8154,5.0138,0.2487
285598145316151296,M,dwarf,M_dwarf,M,0.9709848503723103,0.9709848503723103,3.510492771543947,,0.6767764407095003,HIGH,HOST_SCORING,0.2355380604247369,0.2969773824400632,5.9429021238515904,79.714096,61.75936,3185.4233,5.0042,0.2582
2012920192316396672,M,dwarf,M_dwarf,M,0.9706285324459224,0.9706285324459224,3.4979201214931286,,0.6765280871148079,HIGH,HOST_SCORING,0.2338255779523136,0.19557616655360688,5.93320271630194,355.30667,61.890873,3187.9495,5.028,0.2395
336691149284794368,M,dwarf,M_dwarf,M,0.8664075932475513,0.8664075932475513,1.8695620359824439,,0.6749315151398425,HIGH,HOST_SCORING,0.29808332563681667,2.7914687077226774,6.068711309895699,41.403404,41.015488,3331.2104,4.8658,0.3879
1308268650638218752,M,dwarf,M_dwarf,M,0.9671988322876063,0.9671988322876063,3.383939976243603,,0.6741375861044615,HIGH,HOST_SCORING,0.2367951910859199,0.36987789455793996,5.949148034328406,253.08449,29.592386,3196.2102,5.0205,0.2448
959964880451517568,M,dwarf,M_dwarf,M,0.7658068788789708,0.7658068788789708,1.1847839426902385,,0.6693152121402205,HIGH,HOST_SCORING,0.3377945688992306,3.64238848441854,5.938922178724868,94.34957,41.658176,3408.1907,4.8464,0.4054
2914878340241536,M,dwarf,M_dwarf,M,0.8591004646430126,0.8591004646430126,1.8078387492725376,,0.6692392619569068,HIGH,HOST_SCORING,0.2947970465109468,2.7027068157366023,6.055043938470191,48.899395,4.3199725,3336.3276,4.9195,0.3432
1647239323747426048,M,dwarf,M_dwarf,M,0.998396655486326,0.998396655486326,6.434058879125411,,0.6680471701190104,HIGH,HOST_SCORING,0.18518710088524062,-4.115822514587359,5.246577765310988,235.56238,68.706535,2993.3215,5.1293,0.1708
1113846961597207808,M,dwarf,M_dwarf,M,0.9503917691425857,0.9503917691425857,2.9527175234874186,,0.6624230630923822,HIGH,HOST_SCORING,0.2496409358064963,1.0466552764663075,6.016754221413249,92.886795,72.45665,3230.0405,4.9894,0.2727
1605198298364601088,K,dwarf,K_dwarf,K,0.9031467389029326,0.9031467389029326,2.2326879808556246,,0.6563618924977063,HIGH,HOST_SCORING,0.5312138203802729,4.741055073738101,7.7202657645805495,218.36887,52.909893,4666.703,4.5354,0.7814
