source_id,spec_class,is_host,teff_gspphot,logg_gspphot,radius_gspphot,gauss_label,host_log_likelihood,field_log_likelihood,host_log_lr,host_posterior,model_name,model_score
6534414719318886144,K,True,4701.3296,4.533,0.8204,K,1.7013545391137463,-0.7262027328234479,2.4275572719371943,0.9189046896366628,main_contrastive_v1,0.9189046896366628
6541360574788758016,K,True,4694.7734,4.5495,0.7755,K,1.7739182971043985,-0.5739958759995449,2.3479141731039435,0.9127682920720727,main_contrastive_v1,0.9127682920720727
656201703533465088,K,True,4408.6704,4.5756,0.6723,K,-0.04640661184154826,-0.752942719026819,0.7065361071852707,0.6696353148450568,main_contrastive_v1,0.6696353148450568
65797082206292224,K,True,4818.2646,4.5434,0.773,K,1.7337435087471769,-0.6704683174754078,2.4042118262225847,0.9171479129734168,main_contrastive_v1,0.9171479129734168
658607950370340608,K,True,4050.589,4.6661,0.622,K,-1.6658463069954763,-2.1113422666082933,0.44549595961281696,0.6095678258947209,main_contrastive_v1,0.6095678258947209
661222279785743616,K,True,5174.8804,4.5319,0.8435,K,0.7393482582111552,-1.8662673649939936,2.605615623205149,0.9312221183238786,main_contrastive_v1,0.9312221183238786
661310756111835392,K,True,4669.537,4.59,0.7466,K,1.6267122272761907,-0.48915692261146004,2.1158691498876507,0.8924360352051781,main_contrastive_v1,0.8924360352051781
661598415839633024,K,True,4802.8735,4.5772,0.7254,K,1.5727049355073421,-0.5445665297710436,2.1172714652783857,0.8925705749484444,main_contrastive_v1,0.8925705749484444
6638412919991750912,K,True,4607.9365,4.5871,0.7514,K,1.53562708961674,-0.5385413693708774,2.0741684589876175,0.888367021643973,main_contrastive_v1,0.888367021643973
6640676436470581888,K,True,4709.423,4.5474,0.7884,K,1.803862739520977,-0.6109579809253085,2.4148207204462855,0.9179504982315899,main_contrastive_v1,0.9179504982315899
664406705976755712,K,True,5076.4844,4.6306,0.716,K,-0.1338421540403787,-1.1984490692770704,1.0646069152366917,0.7435699480140747,main_contrastive_v1,0.7435699480140747
6682513094425008640,K,True,5196.1143,4.5066,0.8732,K,0.7615591630966216,-2.058871546267382,2.8204307093640035,0.9437699277888243,main_contrastive_v1,0.9437699277888243
6683371847364921088,K,True,4608.6196,4.5747,0.7515,K,1.6346915672475792,-0.530027532795962,2.1647191000435413,0.8970362325298032,main_contrastive_v1,0.8970362325298032
6685431748042347776,K,True,4227.071,4.6576,0.657,K,-0.4498252298104424,-1.3102704992184178,0.8604452694079754,0.7027536754894801,main_contrastive_v1,0.7027536754894801
6724520279784564864,K,True,5021.1343,4.5197,0.8194,K,1.4796143386781684,-1.2439129611717743,2.723527299849943,0.9384007441281285,main_contrastive_v1,0.9384007441281285
6748283784056800384,K,True,4570.5166,4.5503,0.7212,K,0.831822608862046,-0.570476410621858,1.402299019483904,0.8025484547952701,main_contrastive_v1,0.8025484547952701
677884313351354880,K,True,4871.6914,4.449,0.8994,K,1.081839306877836,-1.2084108600456056,2.2902501669234416,0.9080663366023954,main_contrastive_v1,0.9080663366023954
677884760027950080,K,True,4626.415,4.5807,0.7195,K,1.5489288601775457,-0.4477978233210176,1.9967266834985633,0.8804529721320893,main_contrastive_v1,0.8804529721320893
6779308394419726848,K,True,4665.294,4.5282,0.8326,K,1.5428027424507609,-0.7915923329359917,2.3343950753867526,0.9116858460784997,main_contrastive_v1,0.9116858460784997
678119333962115072,K,True,4413.339,4.6349,0.6443,K,0.6818881052534764,-0.5926102452169304,1.2744983504704068,0.7815118187920614,main_contrastive_v1,0.7815118187920614
6803000980210856704,K,True,5192.2876,4.4798,0.8566,K,0.6020259191722364,-2.1073029713672407,2.709328890539477,0.9375748813084142,main_contrastive_v1,0.9375748813084142
6825931948041984256,K,True,4497.296,4.6352,0.6913,K,0.9335719414642623,-0.5353938371259068,1.468965778590169,0.8129001385751204,main_contrastive_v1,0.8129001385751204
6830027182179257472,K,True,4978.2236,4.5301,0.7932,K,1.4868275468291734,-1.0673119834706672,2.5541395302998406,0.9278511202210759,main_contrastive_v1,0.9278511202210759
6840435777723109888,K,True,5132.2617,4.4472,0.9505,K,0.7600597953685457,-2.0913913344841086,2.8514511298526544,0.9453936450752567,main_contrastive_v1,0.9453936450752567
6857756246957592320,K,True,4982.377,4.4644,0.9107,K,1.3196769274798572,-1.4407672857903293,2.7604442132701865,0.9405004967572733,main_contrastive_v1,0.9405004967572733
6858088299469303168,K,True,4989.206,4.3489,1.0896,K,-1.506483593545874,-2.5249866263757994,1.0185030328299254,0.7346809058611077,main_contrastive_v1,0.7346809058611077
6910753016653587840,K,True,4729.3774,4.5058,0.8719,K,1.4114494697205084,-0.9549564054852355,2.3664058752057437,0.9142294502626643,main_contrastive_v1,0.9142294502626643
790236569006916096,K,True,4939.9683,4.5429,0.7378,K,0.8358768559961551,-0.9704069281492296,1.8062837841453847,0.8589121358800189,main_contrastive_v1,0.8589121358800189
1030442849940011904,M,False,3823.9348,4.7732,0.4709,M,-1.8797513453597094,-0.31011897026908164,-1.5696323750906278,0.17226880588659668,main_contrastive_v1,0.17226880588659668
103496307968276736,M,False,3718.937,4.6253,0.5658,M,-0.7480779729655009,-0.33533565237050267,-0.41274232059499827,0.39825474676308537,main_contrastive_v1,0.39825474676308537
1043216460635569280,M,False,3610.1968,4.8383,0.4115,M,-1.0655321344073168,-0.5657204170016921,-0.4998117174056247,0.3775849169268632,main_contrastive_v1,0.3775849169268632
1044235849649909504,M,False,3596.3994,4.8314,0.4236,M,-0.9480411095197496,-0.6483494331986637,-0.29969167632108595,0.4256328572037594,main_contrastive_v1,0.4256328572037594
1064679683523723392,M,False,3556.117,4.4335,0.5139,M,-0.654623497366297,-0.6342011574162565,-0.020422339950040502,0.4948945924547879,main_contrastive_v1,0.4948945924547879
1065132751033955712,M,False,3971.3245,4.4379,0.8397,M,-2.415503460998327,-3.520319406006616,1.1048159450082893,0.7511613806375187,main_contrastive_v1,0.7511613806375187
1089683402573221248,M,False,3321.3206,4.9617,0.2974,M,-1.4058810257432737,-3.296639381781871,1.8907583560385972,0.8688419736528697,main_contrastive_v1,0.8688419736528697
1092124730703552896,M,False,3340.7979,4.9435,0.3193,M,-1.2824306289809249,-3.007527838074227,1.725097209093302,0.8487842246587577,main_contrastive_v1,0.8487842246587577
1100007030780228864,M,False,3487.8418,4.7721,0.4758,M,-0.658618641973491,-1.342170932095326,0.6835522901218349,0.6645310700394905,main_contrastive_v1,0.6645310700394905
1125633039051464448,M,False,3856.9805,4.4263,0.8556,M,-2.527209329083595,-3.3618294786172505,0.8346201495336554,0.6973309489776944,main_contrastive_v1,0.6973309489776944
1128675727026441856,M,False,3675.03,4.7302,0.3207,M,-2.9444809928183497,-0.21055223813786172,-2.733928754680488,0.06100073663240213,main_contrastive_v1,0.06100073663240213
1129350174330658176,M,False,3553.894,4.822,0.3635,M,-1.166829159073449,-0.6270894748461249,-0.5397396842273241,0.36824814042474985,main_contrastive_v1,0.36824814042474985
1154705977619805312,M,False,3552.6611,4.4765,0.4939,M,-0.6423193547757475,-0.5301612723623035,-0.11215808241344405,0.47198983591330934,main_contrastive_v1,0.47198983591330934
1155516936164348544,M,False,3512.1206,4.7185,0.4556,M,-0.5036121029266054,-0.7919718205790587,0.2883597176524533,0.5715945173165996,main_contrastive_v1,0.5715945173165996
1161241440375566080,M,False,3431.3743,4.8378,0.4107,M,-0.8003246426353035,-1.7859063715125012,0.9855817288771977,0.7282143482889882,main_contrastive_v1,0.7282143482889882
1161434164148221312,M,False,3536.2366,4.674,0.3367,M,-1.6822423444587118,-0.5854372852018339,-1.0968050592568779,0.25033900858891006,main_contrastive_v1,0.25033900858891006
1177057056147112448,M,False,3454.0237,4.6239,0.3295,M,-1.475871804151073,-1.1881451607813054,-0.2877266433697676,0.4285605132793268,main_contrastive_v1,0.4285605132793268
1181566776103324672,M,False,3474.7502,4.6475,0.3725,M,-0.9450883436840103,-0.8458511124650308,-0.09923723121897954,0.47521103239435564,main_contrastive_v1,0.47521103239435564
1188164464345279872,M,False,3740.9207,4.8284,0.4264,M,-1.6566484581904921,-0.27989593301388505,-1.376752525176607,0.20153106488540426,main_contrastive_v1,0.20153106488540426
