source_id,ra,dec,phot_g_mean_mag,ang_dist_deg
2127036412516355456,290.0229974858218,44.66574334713802,12.933429,0.24866003058256866
2126943641224155648,289.9399283562544,44.683864906009845,12.9352255,0.2993953806792356
2126986762693929472,290.33061164191867,44.5918554956053,12.995916,0.1540048910915799
2126988068363923200,290.18723819629025,44.56199289664955,13.006834,0.104477586271458
2126984804188792576,290.2689901222576,44.52110250992137,13.011523,0.07074773009135692
2126934054856695680,289.84693686726655,44.38980828746089,13.014208,0.27483011148624265
2126887188173672704,290.3075971524143,44.28563777084039,13.021737,0.1855069230894711
2126983739036905088,290.32116009453284,44.475408282764086,13.021802,0.07451651719197408
2126993394123513728,290.38107688323424,44.711252312091226,13.040143,0.27649967363967437
2126941991956365952,289.98609971037473,44.58805969279452,13.051845,0.2096928214555767
2127037202790333184,289.9959384954297,44.67302512097035,13.053254,0.2657709956483275
2126983326720033024,290.35302224296623,44.41642579411509,13.054188,0.10514653979265483
2126985113427741440,290.29900444934043,44.547057173767364,13.068695,0.10409017504926991
2126894609877163648,290.0847849033239,44.51356145266913,13.084233,0.10971334124080295
2126986109858931200,290.419423340633,44.576786644980416,13.084326,0.18455750927523054
2126969819045699968,290.6115399569946,44.45458418719114,13.092581,0.2802363749666045
2126943813022444288,289.8496409368359,44.53701538314366,13.105461,0.2744782395838294
2126880419305153408,290.1941235428083,44.19901263136436,13.1190815,0.26159331932071744
2126875574581665536,290.45257734105536,44.23012254363364,13.119193,0.2841588676489363
2126993256684536960,290.36437727146966,44.6810950784605,13.126419,0.24414884697821918
2126876021258275456,290.42547599854066,44.290359798516484,13.161934,0.22485277351675245
2126932955345070848,289.9130904391087,44.33301724752845,13.176155,0.2527853273037153
2126988789918425088,290.15392277906165,44.57913550811976,13.188146,0.12785264256203133
2127036103278151808,290.0516365065749,44.62756590392551,13.189073,0.20568563691259625
2126885229668523008,290.07465532668016,44.309899766221605,13.208916,0.18213014462364144
2126874990466091776,290.3775291829559,44.23149687779455,13.209338,0.25508097864658585
2126943778662703104,289.83983062018234,44.53839833172113,13.227588,0.2815801883260042
2126934295374881152,289.84621207903825,44.439956679599995,13.243489,0.2668726684998469
2126894712956379136,290.061084508085,44.53729816443773,13.244274,0.13660835232929802
2126891792378589312,290.11403833474446,44.39594821935721,13.249784,0.09859556867732308
2126996864457063040,290.2860665163473,44.75243438703939,13.265102,0.2963068044304326
2126942095035591552,290.0272879213167,44.576414717618206,13.305488,0.17954986584334495
2126886604058091904,290.26267272300214,44.241963436088604,13.307838,0.22026165162228162
2126969239227253504,290.58476338894553,44.38007195587167,13.310216,0.27319198261080685
2126931306077607808,289.89822358245146,44.289011459198946,13.314202,0.2860224711590871
2126876055618025856,290.4915562074792,44.26636999331838,13.321087,0.2747024622142355
2126942644791377152,289.9364556125872,44.57806837208081,13.327958,0.2335076381116173
2126889662074882176,290.323132702224,44.41281873916347,13.331127,0.08805984196735063
2126884405034780928,290.08636618160773,44.23286525212472,13.345374,0.2461435776334067
2126885431526597504,290.020548013741,44.28097700798039,13.351779,0.22841502594717839
2126874681228414720,290.31076685875377,44.20068563645645,13.399248,0.26749374504218965
2126967555600071296,290.59662894789074,44.35846315297785,13.401471,0.2882387907738921
2126881862414171264,290.15520558927386,44.25399729954711,13.402178,0.21099202799067157
2126883030646402944,290.01661573197936,44.21343482152694,13.404863,0.2859161943901514
2126931168638669568,289.93547834563054,44.29250839713531,13.419986,0.26290792586251444
2126972984438918656,290.58077062072874,44.50863595939562,13.427394,0.26264464059468756
2126889662074880256,290.3208740549099,44.406367200828115,13.445855,0.09037865123871885
2126983601597939200,290.31344904461,44.45229084089118,13.45437,0.06785581440235143
2126888940520362880,290.31387322719195,44.3712148266896,13.455919,0.11169183865862205
2126881312658336640,290.13732291977175,44.20930675898005,13.473423,0.2574104001969016
2127038233582544384,290.111212628013,44.71911130772795,13.47608,0.2702423230335208
2126980165624248320,290.51197666879835,44.598817137815765,13.499612,0.25078416526729014
2126973121877844352,290.53859492697256,44.49403598277868,13.506801,0.23056691099909687
2126941854517404416,289.9817492553854,44.56376455538735,13.515073,0.1984703970945071
2126973018798643072,290.5612630353875,44.50120008535541,13.529164,0.2476514138056143
2126937112873409792,289.813854625324,44.41970357682395,13.534766,0.2920610088757399
2126881518816771968,290.12655204926176,44.23431203765665,13.549863,0.23517168196820917
2126970579258392576,290.46214491321547,44.38543037304902,13.550698,0.18898659714607358
2127037546387720448,289.9775737665173,44.70328835885191,13.561031,0.29792267247851434
2126988171443144704,290.1886950937654,44.578818406062425,13.562179,0.12076717105394924
2126934501533337600,289.92371702302904,44.43999304429313,13.56367,0.21173847991789166
2126889421556717184,290.35576102763486,44.40015789674275,13.5925,0.11453773736144046
2126992810007999488,290.468581948448,44.7003588674058,13.596083,0.2989551140344602
2126983842117404672,290.38816850111346,44.46898674935519,13.603016,0.12106694611745089
2126893991401893120,290.15558927142416,44.49533164753454,13.606746,0.05740592047947738
2126973087518102656,290.5344230189639,44.49308047888585,13.626357,0.2274840769282231
2126988961717117568,290.13981071469647,44.59509919531267,13.626672,0.1464205064421281
2127036618674246528,290.09409131058266,44.67800830490829,13.631203,0.23546981175879025
2126969479745572992,290.583547601384,44.442396013252065,13.635409,0.26082581634995794
2126886565397965696,290.2600567694592,44.23185346450784,13.642892,0.23002805860707273
2126895090913513472,290.0779824705165,44.547690777877825,13.6599,0.13343473490194785
2127038298001000960,290.0940509086384,44.72459510550617,13.674333,0.27915540515951875
2126888425124237184,290.1918602974706,44.34573509427519,13.68232,0.11589834241852999
2126990370466456448,290.22086054665937,44.693519878630916,13.68352,0.23352363925981018
2126985800621248128,290.3549766373042,44.552047727281355,13.698247,0.13370489055381746
2126892204695432960,290.0550129218243,44.40010949102321,13.712858,0.13153034087411966
2127037305869567616,290.02581825937125,44.69991859209289,13.723559,0.2765754631457436
2126888012807361024,290.18610682234265,44.30575427156999,13.73299,0.15602684615340667
2126894266279766016,290.0804243687161,44.472261240794765,13.743204,0.09965369633261204
2126875059185567360,290.3626361599474,44.24204891278008,13.745533,0.24093975195607878
2126933951777499264,289.88735802432177,44.40536946754162,13.747577,0.24303613545373956
2126972331603829504,290.52911543576204,44.43319681315633,13.753435,0.22300890833319953
2126970579257130112,290.4714636403179,44.387041572864256,13.753484,0.19450729312573475
2126881347018064512,290.1196834206169,44.19656560306302,13.757519,0.2728464168795713
2126934020496976640,289.87386931839046,44.419942748262315,13.7649765,0.24965231040288313
2126940411408349952,289.91862924379274,44.481013718349395,13.769693,0.21537537874458831
2126990439187174272,290.2987898746374,44.672489029315635,13.771735,0.21996131435411656
2126943125827738368,289.97913412584995,44.61134359696316,13.778444,0.22833936886893688
2126889284117757056,290.34683515204824,44.37804912695273,13.786111,0.12268881414834548
2126985938060212352,290.36220750962553,44.57202511132157,13.792447,0.15158177681497587
2126988102723670784,290.20303729990377,44.57297970627787,13.806574,0.11355160916877423
2127038302302018176,290.09509036313113,44.72617931516752,13.829049,0.28042326398684475
2126939449335691136,290.0106659275014,44.4513979794037,13.829647,0.1489557763150197
2126888180305665664,290.23780156722944,44.32593594295071,13.833938,0.13473553902090118
2126881931133646208,290.1476933664655,44.25734833903867,13.841224,0.20896629362442476
2126983601597940608,290.3199480009776,44.45015587440678,13.859664,0.07272598107385461
2126886982015217152,290.2370939888266,44.27490496851839,13.866489,0.18554643748122288
2126891758018857856,290.13007259158485,44.40241919836728,13.874156,0.08572099786583867
2126985594462836224,290.41392005990866,44.53860661667197,13.876694,0.15971192155434524
2126986384736832896,290.3793040661119,44.603651642333524,13.88678,0.1835604231971331
2126887463051574912,290.26663757186253,44.312646561563724,13.8961735,0.1512349388644386
2126969926422193920,290.6125383042419,44.45713558233618,13.903577,0.28090509652194245
2126980749739842560,290.52877943542023,44.65967135054982,13.9050865,0.2976360828352782
2126934192295661312,289.8637590361891,44.411323995191246,13.913385,0.2582831860246973
2126985491383614080,290.41681827907536,44.519459587979405,13.937187,0.15313376307605428
2126993600281941888,290.361995842092,44.72565082525997,13.945882,0.2844986805442547
2126970922855775744,290.4929821972143,44.40455640559227,13.946036,0.20334901232023112
2126937937507152512,289.803355447619,44.49146689019029,13.958393,0.29824631469872065
2126941510920026880,290.04302995204927,44.527880835318044,13.961486,0.14270251818739127
2126891311342237440,290.1022665502575,44.36287436971543,13.968217,0.1280105388437263
2126884542473746176,290.09650523765805,44.25780523227418,13.9719715,0.22034757937535504
2126894266279767808,290.08082096215963,44.47656125204301,13.973936,0.0999908875739233
2126887428691832192,290.25021145384585,44.31190077705227,13.981684,0.1497694748101855
2126971953646691584,290.4530346713863,44.46959081676133,13.998835,0.16730116648917834
2126892857530478848,290.0612917694157,44.447015690916544,14.002967,0.11332143212828788
2126893029329171840,290.04076483016473,44.469925795475184,14.004388,0.1275893335541325
2126972056725879552,290.3981872508948,44.457927558205235,14.022424,0.12791207141950522
2126993084885890304,290.41987037473484,44.71956266820561,14.022432,0.2963713210450515
2126931065559446784,289.9425502077839,44.26720497585633,14.024626,0.27609922160418193
2126886123021730944,290.0661300842317,44.34815679454626,14.026736,0.15632188219332477
2126985388304362624,290.26922950436847,44.574795499257945,14.029765,0.12025288660114093
2126933436381445248,289.95548248600227,44.398671473971106,14.03282,0.19792289867528198
2126988789913152128,290.1580162178081,44.5650071748321,14.033472,0.11365587059854178
2126984357512178816,290.29194070759974,44.46038422364961,14.052928,0.05206191643713236
2126970510537656832,290.489493739249,44.37598624409241,14.053486,0.21067713678407826
2126991023301454080,290.16509512387745,44.67270820374184,14.059539,0.2161472471681804
2126931065559446016,289.9356342831088,44.27050221268714,14.065572,0.2773928171603382
2126980131264522112,290.54313254895476,44.59407086552718,14.067661,0.2671572776521086
2126979031752904192,290.6011073029311,44.55635930749552,14.072715,0.28903485103722115
2126876983331403136,290.3462725798365,44.316010569781206,14.082636,0.1703088326678834
2126890727226757376,290.2171971618674,44.46269358840939,14.084957,0.00298514415665666
2126945977686339584,289.8764580189635,44.63345728948227,14.100785,0.2994709971296713
2126890280550140160,290.2063152109337,44.41937877787388,14.100895,0.04161861400425805
2126940033451255296,290.0085225644666,44.491154286097704,14.103458,0.15338320737476416
2126985834980993152,290.35838562685996,44.564696349883704,14.106093,0.1443635629351561
2126893991401888384,290.1442145860799,44.492735183385065,14.115085,0.06260296874976908
2126971747488244992,290.4564842111838,44.428763622951124,14.13272,0.17240054718396008
2126993565922187648,290.3508401997586,44.70596483131652,14.13806,0.26327944991824376
2126974049590789376,290.50281326864365,44.54702750268207,14.1446905,0.2203330578942168
2126943125827740672,289.9814917832733,44.615881173112975,14.144845,0.23012784492841323
2126876983331399680,290.3420588851438,44.31061342324955,14.149517,0.1733508833689593
2126932817906135808,289.9619939830602,44.33930959873684,14.152461,0.21973662989471332
2126991160740422144,290.17661065739054,44.69673155129064,14.160124,0.23864926751056248
2126875986898531328,290.4185873169692,44.278966309159436,14.163158,0.2304972968763648
2126993256684535424,290.3595543800553,44.683127035651104,14.167491,0.24456309592571332
2126894884755099136,290.14482377759623,44.531480250648414,14.175923,0.08893200869778209
2126939827292815872,290.0104657458452,44.4651586304351,14.17825,0.14892191359260984
2126887531771056640,290.26177441014966,44.33051476037379,14.193952,0.1330434548041186
2126893476005795456,290.1252785011838,44.465378961588804,14.202448,0.06710558740108694
2126940926804438912,289.93490557377686,44.51595935787895,14.20954,0.21025564371815864
2126986350377091328,290.37421458648464,44.59958432399045,14.216495,0.17812142741417356
2126984220073270784,290.3581594048914,44.518722097257026,14.234277,0.11534092999636313
2126972262884348672,290.5403735499461,44.41485338921995,14.234974,0.23386458243981853
2126937662630425216,289.82796699770563,44.47328196865201,14.239091,0.2793796216061948
2126974187029722496,290.4723436718361,44.53624556585891,14.245519,0.19613012521893952
2126984391871924096,290.30002418515414,44.471123685530976,14.261476,0.05888486588850803
2126973053158389888,290.5741658253872,44.50209049472915,14.264806,0.2568761394411696
2126892067256468736,290.0438516541302,44.37053636729872,14.268067,0.15380262176971798
2126990263086974464,290.239542230105,44.65924701021228,14.280506,0.19978389596234664
2126979787667162240,290.57364361376193,44.6055062637276,14.282905,0.29169077838993135
2126985938060214400,290.36342241969186,44.57469132210401,14.288499,0.154138563016766
2126980268703451264,290.48789376379415,44.59665277826978,14.291315,0.23541666430118344
2126986212938157952,290.4247678204677,44.596558718132684,14.309708,0.20041708106343256
2126985628822585728,290.4250875539053,44.55041953484742,14.31194,0.1725643705873192
2126986178578425728,290.4351343247522,44.59845206797455,14.3134,0.20714668872895745
2126892376494118528,290.01926657335855,44.41215533873511,14.321462,0.15042750979888211
2126934020496973312,289.87797963623495,44.40650454628171,14.334887,0.249317818037778
2126943160187482496,289.98672998271576,44.6184933129596,14.337355,0.2291910728426297
2126984701109560448,290.2341096317362,44.50687619899694,14.340028,0.048099757539134064
2126973740353093504,290.4359951648712,44.503807050093215,14.340931,0.16089825794590834
2126993703361160960,290.389585370841,44.70827245092061,14.344136,0.27640549899388644
2126989580192418048,290.1402175843281,44.625964632803424,14.349724,0.17520585082797752
2126881484457031168,290.13158501241315,44.222843944768194,14.351663,0.2452580021530493
2126939861652558720,290.02137810260143,44.467373491079854,14.354796,0.14123424016336633
2126934570253256704,289.89417738426295,44.45729094288824,14.3601885,0.23185981754965
2126987965284705152,290.1822175708738,44.55682838352126,14.363271,0.10031857347952464
2126875540221933568,290.46947886584394,44.234357950740744,14.369692,0.28809506469271506
2126971025934990336,290.5098067437813,44.41106980744892,14.377797,0.21333421151331353
2126979375350280832,290.5546004836804,44.58829752248391,14.380541,0.271494515475355
2126943469425456000,289.9248253628777,44.6447017527382,14.38267,0.2793921885994275
2126988515040541440,290.2014530912568,44.60167727088175,14.385581,0.14222839669262852
2126884370675036416,290.0796511422028,44.22549241767688,14.394737,0.2548048910658106
2126890417989112832,290.2481026584954,44.435294921963866,14.397428,0.03227983525141313
2126988686840518144,290.20181127776544,44.618483067905295,14.400496,0.1589559195977695
2126890933385115776,290.1439424956038,44.32390128250066,14.406554,0.1462855158142144
2126993565922185088,290.33997683808883,44.710369400539854,14.415958,0.2647799875279205
2126984082634298880,290.3496236188218,44.47860239714306,14.427143,0.09505442428575363
2126987587327679872,290.3185895188053,44.67076159851145,14.436849,0.22238411751267675
2126943984821471232,289.82073267660724,44.5474032770132,14.442342,0.297189198348181
2126892410853864704,290.04973903232604,44.411126620563394,14.449292,0.1303665980728037
2126942438632986624,290.0243037127388,44.606834903552254,14.454798,0.20204562888208696
2126989408393735168,290.1569110972451,44.63236734021529,14.459827,0.1779565758234675
2126941132962874368,289.92602598409246,44.54686896092592,14.461889,0.22628937807615346
2126973774712843776,290.46099284011314,44.50596008553318,14.464676,0.17866441408180936
2126984666749826048,290.2674246573835,44.48951850494177,14.465626,0.045445693631230244
2126986900132867072,290.2770183580752,44.606123128387146,14.465985,0.15186329818916744
2126941820157661696,289.98010916355315,44.553302101102986,14.474437,0.1942447496965438
2126988446321082624,290.23287292442063,44.62161181025735,14.479515,0.16191401531758062
2126984220073267840,290.3559545022141,44.51220129529923,14.485691,0.11077662674583034
2126884714272429056,290.0664435181997,44.259944401769154,14.488254,0.22785716839651074
2126874612508950144,290.3473675973668,44.203526648888605,14.491795,0.2724147772835533
2126989683271640960,290.1260160225354,44.6590556630721,14.494857,0.2097918363521456
2126931237358147072,289.9285122473439,44.30315577857024,14.49701,0.2601965533835323
2126875127905055104,290.38770689296734,44.25016398648109,14.497262,0.24203807995140522
2126942163755089408,290.07206178214653,44.58758936892233,14.507427,0.16508751351570977
2126892170335698816,290.0795056460583,44.396310974541265,14.520693,0.11823628354225332
2126891036464740608,290.14704057336866,44.343680938067834,14.5260315,0.127174114160584
2126889799513799296,290.2597916845038,44.361513846509354,14.529217,0.10270644440630289
2126931271717890688,289.9274602718499,44.31902529470333,14.529354,0.25154920435379396
2126984975987494016,290.2878520394147,44.530531383988645,14.53808,0.08594612023931342
2126975939376437760,290.6212613424442,44.51056766879683,14.539657,0.29140620142157064
2126984907268020608,290.31215571525985,44.51680030001863,14.5402975,0.08742281368238579
2126985972419955072,290.3666284174931,44.57884606791774,14.545194,0.15875842436923052
2126985628822584448,290.4290124078063,44.54536246509037,14.545225,0.17240108768421397
2126875574581662336,290.4384679648066,44.2301252012314,14.546998,0.2783449392601474
2126988102723668736,290.20453883772456,44.56590904290212,14.547851,0.10640989357380361
2126971850567465856,290.4657066122075,44.43429610066505,14.554732,0.17798873057208817
2126974221389467392,290.474537042957,44.54803754694445,14.567321,0.20239906565987806
2126893265547717632,290.1930380629245,44.4520128467281,14.568982,0.020179316280207204
2126877223849588096,290.4030172816499,44.31666791967926,14.575204,0.19451657021300736
2126987587327676416,290.3031824202062,44.678040026519085,14.577593,0.2261373032937111
2126874165832370176,290.40446680503936,44.20316837929851,14.57913,0.28907192838682205
2126881381377812224,290.12899394575203,44.213076139338426,14.584781,0.2551778039263362
2126943916102093824,289.843648829677,44.55519800611871,14.587774,0.284108182720396
2126930721962048000,289.91145131490623,44.257371865257056,14.588729,0.2990144226455409
2126991573057301760,290.18785416209084,44.73033557618029,14.599478,0.2712438122472308
2126877120770366080,290.3507726738672,44.33950117509916,14.608409,0.1529178507104755
2126875402782961152,290.3601916757008,44.27333441980274,14.613088,0.21220717582335846
2126876124337499904,290.46389679205777,44.28394489924255,14.620072,0.24827371548806268
2126876399215400192,290.4257342927727,44.29921276343934,14.629252,0.21836836065229928
2126880797262276608,290.1961171107058,44.20234336321701,14.637825,0.25817603668051536
2126890722927079936,290.2221518213946,44.45527371077446,14.639193,0.00523438903097091
2126990404826204416,290.28945858003067,44.65305586547994,14.640377,0.19947728370933726
2126942301194021120,290.0178808366715,44.58318308432642,14.641784,0.18904024624441976
2126885882503528192,289.9843257619536,44.325552411261576,14.642357,0.21493184084494807
2126941510920405248,290.0330532953034,44.52808904319457,14.643135,0.1490956162342989
2126988927357386880,290.1608247908887,44.60193092729615,14.644108,0.14786570208692812
2126990851502820992,290.26178198299243,44.717672686904926,14.6470585,0.2594677061304649
2126980371782675328,290.49753002891333,44.60598570392123,14.64741,0.2464416695517754
2126888803081393536,290.29873895284385,44.33885218843866,14.652361,0.13387524183553837
2126973499834937856,290.4848859032595,44.48579315510867,14.653307,0.19147649423227342
2126988240162639872,290.2388942367206,44.581155543418625,14.653805,0.12198306142067414
2126881553176525824,290.192888733716,44.217381763520514,14.662753,0.24333592911822133
2126876502294635136,290.45946315003187,44.333959583674336,14.669834,0.2130866058024291
2126889967012796544,290.26624868725634,44.40176201877266,14.673163,0.06730568045861117
2126971541329785472,290.3802102779128,44.4214848889244,14.674454,0.12137315005056243
2126943194547551616,289.95454524159334,44.624814458235896,14.674808,0.2503804330453416
2126978963033403392,290.5804882203818,44.52806729185068,14.679778,0.26669041040406266
2127036927912452608,290.04058043570495,44.70441277910962,14.682202,0.27547484953374707
2126877395648605824,290.41847462054994,44.3662131469457,14.683324,0.17058299707165112
2126894644236908160,290.08266055663216,44.53003692792629,14.689179,0.11984660549616746
2126987175010802816,290.3321802724032,44.620892868858014,14.69625,0.1799836764245351
2127036549955322112,290.04560286626855,44.67801478671135,14.697897,0.2505789533644104
2126992466410569216,290.41429647515184,44.661379160301976,14.711443,0.2447779908429091
2126889352837231104,290.32696453607434,44.384820150111615,14.7123,0.10769249741032863
2126868805713146624,290.3147082221212,44.178482480100314,14.730232,0.28972561819563475
2126885229668520064,290.05787228034114,44.3155726760428,14.732514,0.18470971703083328
2127036171997634048,290.0869754412638,44.640526739566006,14.740298,0.20357290628135613
2126943709943224960,289.8564286142578,44.517271510662624,14.742507,0.264919041535203
2126986724033816704,290.34603086789195,44.599909132172755,14.743451,0.1666593727915875
2126988996076865024,290.15096132807804,44.61454058059823,14.743596,0.16197160491356882
2127038371021508480,290.12183844534326,44.73567272956474,14.753111,0.2842215006993144
2126890555428075264,290.26812272194934,44.44872617052761,14.754419,0.036832030625970916
2126876124337499648,290.46770257378176,44.27920843974224,14.755831,0.2535595173771538
2126890143111173376,290.19092075918974,44.4012316216559,14.757067,0.06209491750731695
2126970063860941312,290.50004882308923,44.31447825629219,14.757869,0.2480229175548219
2126988343241859456,290.258115945701,44.57645480681968,14.7618885,0.11974812935167073
2126892307775061504,290.0285164765632,44.40578971008577,14.7631235,0.14642348891987733
2126992260252143872,290.44374363876244,44.642305778876924,14.770728,0.24266400144678124
2126989408393737856,290.15616661093867,44.640881708804464,14.772981,0.18634156677639105
2126991092020949248,290.1946756662737,44.68987081126128,14.778867,0.2305229147572634
2126885332747745280,290.07965781353084,44.32431107496406,14.78244,0.1683019779791909
2126933573820390016,289.9176073401261,44.40700972736889,14.793678,0.22164102141242792
2126943538144940032,289.96001675206475,44.661982829480046,14.802542,0.27358171745123433
2126980165624246144,290.513675356614,44.592492526133036,14.805888,0.24837246996884074
