source_id,ra,dec,parallax,parallax_over_error,ruwe,bp_rp,teff_gspphot,logg_gspphot,radius_gspphot,mh_gspphot,validation_factor,predicted_spec_class,predicted_evolution_stage,router_label,d_mahal_router,router_similarity,router_log_likelihood,router_log_posterior,second_best_label,margin,posterior_margin,router_model_version,run_id
296322679396992,44.39052,0.9032735,0.7862362,20.16414,1.1155728,1.04391,4971.658,4.3472,1.0194,-0.861,1.0,K,dwarf,K_dwarf,1.9979169041924705,0.33356494924910657,5.773662909586958,3.134605579971699,G_dwarf,0.5887363954697438,2.609670293129712,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
2914878340241536,48.899395,4.3199725,9.057717,212.99055,0.97854644,2.7576637,3336.3276,4.9195,0.3432,-0.0945,1.0,M,dwarf,M_dwarf,2.392164242605011,0.2947970465109468,5.341764145351861,2.7027068157366023,K_dwarf,1.726762481854724,6.055043938470191,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
3235862721054592,48.470215,5.2843003,1.5368954,14.142755,0.9937192,2.0961971,4000.8838,4.7199,0.53,-0.3585,1.0,M,dwarf,M_dwarf,1.603863946071258,0.3840446431576474,6.91679924839723,4.277741918781972,K_dwarf,0.3939899343867721,1.1430104246118646,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
4661035948722944,43.032627,3.35153,5.2004495,53.6677,1.0506507,2.6917858,3371.7078,4.8989,0.3257,-0.3061,1.0,M,dwarf,M_dwarf,2.1571441033194536,0.3167419564246655,5.876353685907919,3.2372963562926604,K_dwarf,1.8151743344590523,5.996511683849483,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
7092232251988480,44.542683,5.9562964,4.2750587,40.916237,0.9315824,2.7116013,3321.5322,4.8619,0.3903,0.0791,1.0,M,dwarf,M_dwarf,2.398263928569331,0.29426790297038524,5.327154091612464,2.688096761997205,K_dwarf,1.7298179176626736,6.07818506859161,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
8740052289391872,44.348694,8.060594,3.0050385,15.574639,1.0958866,2.6951942,3392.0093,4.9306,0.3271,-0.273,1.0,M,dwarf,M_dwarf,2.1395061301566245,0.31852143571068986,5.914245786661976,3.2751884570467173,K_dwarf,1.8131221136579807,5.95638191594647,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
15199206361329536,46.41106,10.758497,1.3449498,56.030895,1.1224782,0.96753025,5819.7715,4.3073,1.0621,-0.3236,1.0,G,dwarf,G_dwarf,1.7884657519764493,0.35862014776089873,6.731494493730959,4.092437164115701,F_dwarf,0.1259105927569597,0.5222899951028874,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
16727763746927872,51.38101,12.371154,2.3485115,143.17952,1.1408026,1.5566463,5590.99,4.0592,1.8733,-0.4955,1.0,G,evolved,G_evolved,1.4942123893498556,0.40092816645043655,3.4985054091666115,0.859448079551353,B_dwarf,1.034832270211849,2.4889628334853118,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
17042052273415296,50.21903,11.7557335,1.7160258,78.01018,1.3961405,1.4596443,6900.2534,3.9204,1.9855,-0.6481,1.0,F,dwarf,F_dwarf,2.551528562369283,0.2815689026397365,4.336100325058613,1.6970429954433546,F_evolved,1.212830555397322,1.4271277026102185,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
18346283517987840,39.085537,6.0243464,0.83093077,31.413609,1.020566,0.8399639,5987.0366,4.309,1.1393,-0.9091,1.0,F,dwarf,F_dwarf,1.2229803650365392,0.44984652843911327,6.84340884071929,4.204351511104031,G_dwarf,1.0768876709721498,1.3346573163685558,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
18843640730813440,41.40109,7.4407477,0.8261853,14.881064,0.98732674,1.1092958,4797.99,4.4553,0.8433,-0.7444,1.0,K,dwarf,K_dwarf,1.2639145499489812,0.44171278462013314,6.970758892829602,4.331701563214343,G_dwarf,1.7088533600852638,5.540647416507351,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
19342441052790272,38.829464,7.308085,1.4766157,39.76158,0.9546298,1.4206476,4652.8228,4.4833,0.8946,0.191,1.0,K,dwarf,K_dwarf,1.3182717079150645,0.431355822782028,6.90057873967132,4.261521410056062,B_dwarf,1.8133552119095113,7.012845618057542,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
20599968821903872,41.99214,8.477943,7.925336,106.50147,1.0207549,2.912343,3314.6174,4.9332,0.33,-0.1044,1.0,M,dwarf,M_dwarf,2.514832521522686,0.2845085772584074,5.040797721496787,2.4017403918815288,K_dwarf,1.6798731340569408,6.06907660235667,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
21786135709978880,40.082897,9.789899,0.84897953,12.170365,0.99313986,1.2580366,4759.071,4.6902,0.6071,-0.4705,1.0,K,dwarf,K_dwarf,0.35523035767083905,0.7378819359674363,7.706404584110494,5.067347254495235,G_dwarf,3.1412858427109986,5.4884179871495125,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
22754771094131200,36.674683,8.477222,2.786661,36.221977,1.0623659,2.236702,3649.5427,4.6669,0.4708,-0.687,1.0,M,dwarf,M_dwarf,0.49740128041213594,0.6678236576135195,8.079285010273047,5.440227680657788,K_dwarf,2.618856064105601,5.1653160412874435,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
25107352315882880,38.887367,10.778524,0.8464514,15.076236,1.0080181,1.450242,4466.702,4.4149,0.9067,-0.3755,1.0,K,dwarf,K_dwarf,1.6410009504105019,0.3786443165969197,6.423056827991886,3.783999498376627,B_dwarf,1.3590197873411554,6.131842337363125,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
26912716049135488,39.334187,13.736432,0.5811363,10.114416,1.0189012,0.9223709,5283.467,4.5827,0.6916,-1.1473,1.0,G,dwarf,G_dwarf,1.1305476027168861,0.46936289934324604,7.691730425722852,5.052673096107593,K_dwarf,0.9195041366419496,2.023587605130975,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
27299537983558912,45.647934,11.268227,0.86438715,18.912539,0.999642,1.2506266,5393.772,4.4901,0.8535,-0.0651,1.0,G,dwarf,G_dwarf,0.8028823718485255,0.5546673569028706,8.008489315214744,5.369431985599485,K_dwarf,1.6502845072733354,3.2480042960090194,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
27781295875190784,47.412086,12.040676,2.5933537,19.891766,0.9516469,2.6075974,3547.411,4.5962,0.4574,-0.6972,1.0,M,dwarf,M_dwarf,0.9325345552583774,0.5174551716444218,7.768178678775394,5.129121349160135,K_dwarf,2.623080545076341,6.3198791620235575,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
28149421816861440,43.573185,10.907547,2.0319424,28.409773,1.0564021,1.9116993,4257.5425,4.5571,0.7557,0.2047,1.0,K,dwarf,K_dwarf,1.5505515162488779,0.39207206505309494,6.5673938853451235,3.928336555729865,M_dwarf,1.7108046901429663,3.6826270106795604,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
29523025372783744,48.57536,13.379538,1.1517859,27.711601,1.2516811,1.3905315,4860.49,4.187,1.3384,-0.5667,1.0,K,dwarf,K_dwarf,3.0949507427634875,0.24420318162976185,2.9801388375498394,0.34108150793458103,B_dwarf,0.33918722816182,1.9503242219986983,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
30501006605995392,46.01504,13.988515,1.4366214,25.979496,1.0365944,1.3821106,4589.6787,4.5012,0.8119,-0.2638,1.0,K,dwarf,K_dwarf,1.080529582718395,0.48064685467889967,7.185726798051176,4.546669468435917,B_dwarf,2.0960275084513373,7.439707570682772,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
31154357031315584,49.106205,15.799261,1.746038,73.04823,1.0477976,1.134098,5101.7324,4.4772,0.8858,-0.1528,1.0,K,dwarf,K_dwarf,1.755028332979147,0.36297267364893165,6.229436662836189,3.590379333220931,G_dwarf,0.4318507581833717,0.2898573757907892,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
34435574606226560,45.93119,16.440369,0.4787155,11.97825,0.9759092,0.89912224,5364.5103,4.326,1.0835,-1.0022,1.0,G,dwarf,G_dwarf,1.7036163519936094,0.36987496368063233,6.879645029337295,4.240587699722036,F_dwarf,0.8847166255916321,3.0009221999218036,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
35910088418629504,44.74631,18.462866,9.632954,149.42528,1.0232929,2.7263517,3353.1545,5.02,0.2552,-0.4189,1.0,M,dwarf,M_dwarf,2.5040258523122714,0.2853860222920759,5.067916292626765,2.4288589630115065,K_dwarf,1.6650488344092031,5.989009276741675,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
37074436874654464,57.787052,12.684085,4.161256,28.141079,0.9956452,2.8757896,3327.0928,4.626,0.3171,-0.8303,1.0,M,dwarf,M_dwarf,2.1777479121307572,0.31468827221397677,5.831696042755928,3.1926387131406693,K_dwarf,1.7107083162035326,7.472545278387749,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
37099863080963840,57.494404,12.662119,2.8631027,14.560399,1.0000015,3.109085,3394.8743,4.8202,0.3648,-0.3467,1.0,M,dwarf,M_dwarf,1.9064981121269595,0.3440566487305252,6.385621501379033,3.7465641717637745,K_dwarf,1.9506105416981405,6.0547661974693,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
37690129025918080,54.882183,12.896385,0.7597727,34.2874,0.8707331,0.9876156,5868.054,3.9387,1.6183,-0.776,1.0,G,evolved,G_evolved,1.6367470738038035,0.3792551852754643,3.275370249607257,0.6363129199919988,F_dwarf,0.16985156904299004,0.16203584244223812,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
38192296602058496,56.789963,13.982377,1.3403372,44.80095,1.0184749,1.3106718,5096.7744,4.4105,0.9909,-0.2609,1.0,K,dwarf,K_dwarf,2.02085707309029,0.3310318812856033,5.727567232686443,3.0885099030711847,G_dwarf,0.4142039062322409,0.36152885246874344,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
38253388216830208,56.178104,14.078772,0.5751017,14.218439,0.9797041,1.1948662,6108.746,4.3773,0.9273,-1.032,1.0,F,dwarf,F_dwarf,1.2106503713450836,0.45235556601903715,6.858412166532749,4.219354836917491,G_dwarf,1.1072833032961193,2.7413537045244714,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
38659760842753920,58.031643,13.335687,0.95612544,11.86823,0.9607525,1.6111393,4467.9087,4.6013,0.6679,-0.1953,1.0,K,dwarf,K_dwarf,0.7894694529439309,0.5588248507706339,7.457867879050176,4.818810549434918,M_dwarf,2.758984449749,7.507844116781124,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
42704378788141056,53.574863,16.429216,0.7707455,30.30661,1.0647249,0.92098904,5974.353,3.9546,1.5538,-1.0326,1.0,F,dwarf,F_dwarf,2.7745414563303075,0.2649328432524946,3.7422091809039917,1.1031518512887333,G_evolved,0.41334655981916457,1.18182915687437,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
43899586584925952,57.463196,17.951788,3.699262,99.34358,0.9880516,2.2051954,3564.1968,4.1187,0.6566,-1.2436,1.0,M,dwarf,M_dwarf,2.171457757512812,0.31531241355213296,5.845374630819579,3.206317301204321,B_dwarf,1.4606322618736756,8.407857941967958,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
44214493586113664,53.899597,16.653893,1.6549822,112.87895,1.0906749,0.9505491,5712.5776,4.1454,1.321,-0.1747,1.0,G,dwarf,G_dwarf,2.2718641388731498,0.30563616261413784,5.750116033978383,3.1110587043631246,F_dwarf,0.4978615943577944,0.8641655040863281,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
46065280892655744,63.83046,17.463255,0.9995298,23.693249,1.0317228,1.6516151,5677.016,3.7911,1.9005,-0.938,1.0,G,evolved,G_evolved,0.8269582989488514,0.5473578683078615,4.272910727309725,1.6338533976944665,F_evolved,1.2860034907559759,3.0850261263021577,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
48883844590606720,63.89218,20.133188,11.011924,562.76263,1.0481849,0.9024172,5566.459,4.3652,1.0532,0.1828,1.0,G,dwarf,G_dwarf,1.1038608943380355,0.4753165965921158,7.721544929702918,5.08248760008766,F_dwarf,1.1011712983782938,2.561379087808866,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
50239950449049344,60.420837,19.343502,4.916693,18.896679,1.0327865,3.0931473,3048.3215,4.3863,0.3978,-0.5093,1.0,M,dwarf,M_dwarf,3.677554173335848,0.2137869414106303,1.4407866782409071,-1.1982706513743513,B_dwarf,0.14369937586851567,2.893574838933588,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
50253423763678848,61.324383,19.090054,1.0115411,22.212484,1.0819292,1.3192158,5216.1865,4.5284,0.8359,0.0758,1.0,G,dwarf,G_dwarf,1.501492011875051,0.39976142048537944,7.203560235865007,4.564502906249748,K_dwarf,0.4134673069395973,1.2675959446065668,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
50338562897821824,60.719757,19.548592,3.7624052,16.062138,0.9862133,2.7637615,3271.162,4.7936,0.2024,-1.1683,1.0,M,dwarf,M_dwarf,2.6489723371616196,0.2740497618509921,4.694461805627117,2.055404476011858,K_dwarf,1.7194517307936237,6.4665273367564655,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
50981948998666240,56.91191,19.430542,1.41654,79.97174,1.0545467,0.945282,6337.5845,4.0047,1.6666,-0.5253,1.0,F,dwarf,F_dwarf,2.0098842003828983,0.3322386953866153,5.571432077877342,2.932374748262083,F_evolved,0.887579878833767,2.781027209577389,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
51560227692705536,58.775528,20.774885,0.36848202,11.403796,0.9866371,1.2872162,5102.1606,4.1066,1.7183,-0.222,1.0,K,evolved,K_evolved,2.066823457393104,0.32607028539230987,1.45988548546446,-1.1791718441507983,G_evolved,0.6475062639318518,0.5288376620885527,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
52328129188389760,62.07969,21.587463,1.7686458,10.91552,0.9792417,2.5133057,3646.5188,4.6094,0.4585,-0.861,1.0,M,dwarf,M_dwarf,0.4169963314473554,0.7057181291207543,8.116046056930587,5.476988727315328,K_dwarf,2.824733032516503,5.600951803907378,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
52499004463420928,64.06173,21.570898,1.9399251,77.82534,1.0373613,1.5244999,5393.7544,4.4767,0.8527,-0.1407,1.0,G,dwarf,G_dwarf,0.8790889146399046,0.5321727951290868,7.944400706805919,5.30534337719066,K_dwarf,1.5958526743688735,3.2375697536925947,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
53023608950193664,60.52275,21.470718,0.4368227,11.097055,1.0023108,1.0408602,5922.916,4.1443,1.2879,-0.4725,1.0,F,dwarf,F_dwarf,1.9301865604435233,0.34127519848041227,5.728439248293344,3.0893819186780855,G_dwarf,0.09407284449484776,0.800544025593827,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
53406067197946112,60.78296,22.809105,1.0954003,36.490295,1.0102055,1.1542234,6346.163,4.3925,0.8969,-2.5464,1.0,F,dwarf,F_dwarf,1.1676780107364975,0.46132312781095963,6.909513358972972,4.270456029357714,B_dwarf,0.9965788459369667,4.985303665439867,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
54368307373046016,50.288227,15.678069,1.9536121,10.389576,1.0293974,2.6805801,3385.996,4.919,0.3338,-0.2482,1.0,M,dwarf,M_dwarf,2.144171995365086,0.31804875861566373,5.9042522542969165,3.265194924681658,K_dwarf,1.8146882244582954,5.971040486730962,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
54884979056532608,52.64254,17.457626,2.071356,82.68676,1.0228946,1.335741,4848.532,4.543,0.7867,-0.0226,1.0,K,dwarf,K_dwarf,1.0060332628254174,0.4984962206416957,7.263447424660393,4.624390095045134,G_dwarf,2.2252829306172517,4.243258648803096,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
55865086295744768,50.582134,17.940237,2.3884606,24.671103,1.021291,2.6148558,3497.083,4.2164,0.8417,-0.4508,1.0,M,dwarf,M_dwarf,2.6559765339448345,0.2735247315499014,4.675883352718055,2.036826023102797,B_dwarf,0.6285370167030688,5.278621280814145,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
55989026168840576,51.51936,18.49883,1.3770571,15.785601,0.97959846,1.6959171,4187.6895,4.7631,0.4985,-0.6745,1.0,K,dwarf,K_dwarf,1.420180884606634,0.41319225614929017,6.7610420151149295,4.121984685499671,M_dwarf,1.0851449859358526,1.6963818467687992,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
56445460933957888,54.332993,17.830036,0.43620336,12.184541,1.0197676,0.8825207,6105.4204,4.4133,0.9218,-0.7776,1.0,F,dwarf,F_dwarf,1.1306903187183874,0.4693314608955004,6.952019028929999,4.312961699314741,G_dwarf,1.2925550794485925,2.6512904899387935,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
56975906574302976,55.05747,19.157312,0.94178903,29.413225,0.8875183,1.1428299,5916.5493,4.2231,1.1853,-0.3652,1.0,F,dwarf,F_dwarf,1.6423508928925774,0.37845087217212914,6.24259109965922,3.603533770043962,G_dwarf,0.5551955600456544,0.617301377422617,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
57404544310226048,54.647274,20.339481,1.2184297,18.083199,0.96898264,1.4219999,4444.165,4.3947,0.8701,-0.9171,1.0,K,dwarf,K_dwarf,1.671360731899611,0.37434105699715725,6.372775539547969,3.7337182099327104,B_dwarf,1.2922608334496446,5.973025226750796,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
58513058189653248,53.36138,21.468113,1.39813,62.877308,1.0431917,1.1404848,5207.5283,4.2511,1.2421,-0.8692,1.0,G,dwarf,G_dwarf,2.6944438244808047,0.27067673715150725,4.70078560508593,2.061728275470671,K_dwarf,0.11760550041507711,1.3616579704246714,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
58956294517869568,46.8341,18.508694,2.0073519,11.059747,1.018166,2.287426,3360.3044,4.6027,0.3099,-1.0812,1.0,M,dwarf,M_dwarf,2.062266689320973,0.32655549024756564,6.07651707820942,3.437459748594162,K_dwarf,1.7347812664808164,7.683187957392175,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
59318278657519232,50.22381,19.671267,2.3072324,70.32425,1.0721395,1.3886395,4754.8115,4.5633,0.7496,-0.0741,1.0,K,dwarf,K_dwarf,0.7766171276824415,0.5628674768572554,7.467931806111108,4.82887447649585,G_dwarf,2.5517345706625365,5.909552815889027,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
60809560024048000,50.80638,19.779146,3.425258,246.29008,1.0797974,0.90241814,5691.336,4.4158,0.9217,-0.292,1.0,G,dwarf,G_dwarf,1.0892345065027036,0.4786442100623547,7.737583461649208,5.09852613203395,F_dwarf,0.8151592351873858,1.959691895991654,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
61541589952086272,53.15117,21.897688,1.7377937,27.10159,1.1269045,1.8023567,4471.884,4.5072,0.831,0.0575,1.0,K,dwarf,K_dwarf,1.2898265364226897,0.4367143030678046,6.937672640585895,4.298615310970636,B_dwarf,1.9602219390286402,7.4278034828788915,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
61603373058324992,52.4589,22.2487,0.761458,24.012537,0.9983616,1.2129564,5765.527,4.1952,1.2364,-0.2151,1.0,G,dwarf,G_dwarf,2.0807587908152496,0.32459535715075366,6.166020793949832,3.5269634643345733,F_dwarf,0.051468414715306166,0.6561588167972072,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
62036958596470528,49.212563,21.586283,1.2191925,20.286097,1.1511216,1.4462528,4835.9243,4.6763,0.6153,-0.513,1.0,K,dwarf,K_dwarf,0.5990010811425738,0.6253904464438793,7.590097740010984,4.951040410395725,G_dwarf,2.5380250395253396,4.179764814160071,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
62939142247451008,50.72558,23.813501,1.4008646,52.98756,0.8888045,0.9981556,5840.191,4.4482,0.8615,-0.6166,1.0,G,dwarf,G_dwarf,1.6505437698388472,0.37728107393631155,6.968651998650385,4.329594669035126,F_dwarf,0.0011524933709883278,0.7414529442493083,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
63047547221876352,50.51282,24.48166,3.2118382,143.79326,1.0459545,1.4251127,4619.4863,4.5432,0.7657,-0.1404,1.0,K,dwarf,K_dwarf,0.8514898779951912,0.5401055722123679,7.406981381451838,4.76792405183658,B_dwarf,2.4504394688964255,8.067073383285129,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
63899290776222848,56.853096,21.481869,0.7825471,19.517073,1.0784967,1.0272207,5964.1255,4.3802,0.9371,-0.7094,1.0,F,dwarf,F_dwarf,1.3798001716983161,0.4202033481182421,6.639325070442392,4.000267740827134,G_dwarf,0.8636391107144192,0.825035610651375,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
65583055396576384,59.708576,23.914932,0.46138063,10.419119,1.0518478,1.0214844,5140.6562,4.1904,1.4627,-0.3677,1.0,G,dwarf,G_dwarf,3.5479054222992965,0.21988144148662342,2.036982923936927,-0.6020744056783314,B_dwarf,0.38634208485061095,0.777761664540912,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
65591885849538944,58.314007,22.934679,1.0679637,13.996673,0.99488634,1.6938362,3867.8687,4.413,0.6877,-0.9995,1.0,M,dwarf,M_dwarf,1.5519453102395908,0.3918579273574301,6.998721904163533,4.359664574548274,K_dwarf,1.3673870921524474,3.490473854375597,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
66506331628024832,57.300877,23.886587,7.417763,228.31998,1.0928063,0.29633617,7732.959,4.1525,1.6086,-0.6076,1.0,A,dwarf,A_dwarf,1.5788308729184626,0.3877726183990887,5.755512980914722,3.116455651299464,F_dwarf,0.4429173899261245,2.5398345940038203,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
66614706541133952,58.902107,24.591566,0.8290315,13.252767,0.96089226,1.2284689,4812.716,4.665,0.6323,-0.3969,1.0,K,dwarf,K_dwarf,0.5420078914828007,0.648505111759445,7.622612610401155,4.983555280785897,G_dwarf,2.7162620608877117,4.599974784934124,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
67544721578940928,58.865685,27.049221,1.8362368,45.18848,1.0328267,1.4552355,4505.243,4.5285,0.7825,-0.1245,1.0,K,dwarf,K_dwarf,1.0677276732379575,0.4836226805602743,7.199477695516899,4.56042036590164,B_dwarf,2.225625254156594,7.83128774360727,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
67991226378040576,53.551796,23.680264,0.72164625,24.574112,1.0032125,1.2086344,5327.9585,3.8633,1.9897,-0.009,1.0,G,evolved,G_evolved,1.3260640889126396,0.42991076848078935,3.7356177574580594,1.096560427842801,K_evolved,1.1537488649336387,3.214588813010309,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
68007031857690752,53.36161,23.754318,1.0782359,17.616638,1.0031782,1.3351336,5195.2812,4.6547,0.637,-0.6387,1.0,G,dwarf,G_dwarf,1.4437711876215191,0.4092036132782476,7.288561745624276,4.649504416009018,K_dwarf,0.27442057675132303,0.995154327587636,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
68155053610318336,55.36504,23.811213,0.65867496,17.234169,1.0940449,1.2005663,5276.012,4.2876,1.2494,-0.3428,1.0,G,dwarf,G_dwarf,2.388480993640631,0.29511748830132467,5.478378638236034,2.8393213086207756,K_dwarf,0.20839696664035134,2.4810054195852773,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
68269471539578240,55.87903,24.302656,0.84332764,20.339258,1.0234551,1.1568127,5371.288,4.5373,0.7729,-0.3063,1.0,G,dwarf,G_dwarf,0.7655300199083448,0.5664021504725893,8.037781261036866,5.398723931421607,K_dwarf,1.5617564459344524,2.9764135204684234,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
68414808936560000,54.374172,24.404776,3.592318,17.054241,1.0399934,2.707861,3346.466,4.8218,0.2943,-0.4776,1.0,M,dwarf,M_dwarf,2.151395490666944,0.3173197407185366,5.888737748519834,3.249680418904575,K_dwarf,1.869636196214128,6.203586774354681,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
70337103155175296,56.320248,26.786472,0.85226697,14.581716,1.02158,1.2597933,4778.937,4.343,0.9587,-1.0908,1.0,K,dwarf,K_dwarf,1.7649826663526142,0.3616659200685461,6.2119169813533786,3.57285965173812,B_dwarf,1.0291165453964215,5.32413547980291,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
71066697839857792,54.9594,27.111565,1.2386345,19.332409,0.879364,1.5741749,4539.422,4.6437,0.673,0.0851,1.0,K,dwarf,K_dwarf,0.5749976352889248,0.6349215881943565,7.604187747322043,4.965130417706785,M_dwarf,3.1579660492019443,9.253780452314823,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
72360170189614336,32.924076,10.502775,1.7854557,16.414875,1.0224073,2.4376392,3528.1138,4.7741,0.4717,-0.0166,1.0,M,dwarf,M_dwarf,1.3747225908662963,0.4211018178907377,7.258057926231793,4.619000596616534,K_dwarf,2.0920509976832644,5.497818595748221,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
72972323288390400,34.80285,12.310411,2.7979918,167.52605,1.0724014,1.2092409,5066.6396,4.4334,0.9082,-0.618,1.0,K,dwarf,K_dwarf,1.7876735734681148,0.35872205753125924,6.17161048497784,3.532553155362582,G_dwarf,0.6977990884607548,0.9295982948484287,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
74442061097109888,36.632698,13.019806,1.1710324,29.08051,0.9025762,1.2484217,4882.9316,4.4996,0.8807,0.2722,1.0,K,dwarf,K_dwarf,1.339320363912165,0.4274745842538851,6.872609369021063,4.233552039405804,G_dwarf,1.761404443313389,3.6541250631496616,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
74910831007645184,38.36446,13.68477,2.423911,21.37013,0.92543006,2.3998928,3589.7166,4.5665,0.5029,-0.6407,1.0,M,dwarf,M_dwarf,0.8010777593140498,0.5552231128437539,7.8821262389170546,5.243068909301796,K_dwarf,2.6441505834827637,6.047426518306322,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
75329465764367744,37.944717,15.0403185,1.1872734,32.279346,1.0825869,1.1307602,5202.631,4.4243,0.9225,-0.7193,1.0,G,dwarf,G_dwarf,1.8927274796171247,0.34569450701673354,6.5395907106784055,3.900533381063147,K_dwarf,0.2162912925032614,0.9940719136405249,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
80090458487381248,33.20859,16.616446,1.4845829,22.463785,1.0166357,1.6753378,4464.758,4.6565,0.6745,0.4674,1.0,K,dwarf,K_dwarf,0.782324901205014,0.5610649322824974,7.463482762093253,4.8244254324779945,M_dwarf,3.0459294017424474,7.571605303480128,gaussian_router_v1,gaia_pipeline_20260319T084534Z_a5a6f975
